Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,RightFinger1Metacarpal,0.76,1.40,0.01,37.84,69.80,0.38,1892.17,3489.98,18.96,0.00
0,RightFinger1Proximal,0.79,1.40,0.03,39.53,69.80,1.36,1976.71,3489.98,67.77,23.33
0,RightFinger1Distal,0.82,1.40,0.03,41.02,69.80,1.36,2050.81,3489.98,67.77,30.00
0,RightFinger1Tip,0.85,1.40,0.03,42.71,69.80,1.36,2135.46,3489.98,67.78,0.00
0,RightFinger2Metacarpal,0.76,1.40,0.00,38.12,69.80,-0.20,1906.16,3489.98,-10.16,161.23
0,RightFinger2Proximal,0.82,1.40,0.01,40.80,69.80,0.27,2039.89,3489.98,13.41,21.30
0,RightFinger2Medial,0.86,1.40,0.01,43.06,69.80,0.27,2152.76,3489.98,13.41,10.00
0,RightFinger2Distal,0.89,1.40,0.01,44.44,69.80,0.27,2222.20,3489.98,13.41,0.00
0,RightFinger2Tip,0.92,1.40,0.01,45.80,69.80,0.27,2290.25,3489.98,13.41,0.00
0,RightFinger3Metacarpal,0.76,1.40,-0.01,38.18,69.80,-0.73,1909.17,3489.98,-36.26,172.57
0,RightFinger3Proximal,0.82,1.40,-0.01,40.83,69.80,-0.73,2041.43,3489.98,-36.27,11.33
0,RightFinger3Medial,0.86,1.40,-0.01,43.15,69.80,-0.73,2157.30,3489.98,-36.27,0.03
0,RightFinger3Distal,0.89,1.40,-0.01,44.67,69.80,-0.73,2233.73,3489.98,-36.27,0.02
0,RightFinger3Tip,0.92,1.40,-0.01,46.15,69.80,-0.73,2307.64,3489.98,-36.27,0.00
0,RightFinger4Metacarpal,0.76,1.40,-0.03,38.17,69.80,-1.26,1908.56,3489.98,-63.19,176.14
0,RightFinger4Proximal,0.81,1.40,-0.03,40.67,69.80,-1.70,2033.30,3489.98,-85.19,2.47
0,RightFinger4Medial,0.86,1.40,-0.03,42.83,69.80,-1.70,2141.53,3489.98,-85.19,10.00
0,RightFinger4Distal,0.88,1.40,-0.03,44.23,69.80,-1.70,2211.33,3489.98,-85.19,0.00
0,RightFinger4Tip,0.91,1.40,-0.03,45.59,69.80,-1.70,2279.29,3489.98,-85.19,0.00
0,RightFinger5Metacarpal,0.76,1.40,-0.03,38.05,69.80,-1.73,1902.27,3489.98,-86.37,179.82
0,RightFinger5Proximal,0.81,1.40,-0.05,40.28,69.80,-2.54,2013.87,3489.98,-126.99,11.06
0,RightFinger5Medial,0.84,1.40,-0.05,42.03,69.80,-2.54,2101.44,3489.98,-126.99,20.00
0,RightFinger5Distal,0.86,1.40,-0.05,43.13,69.80,-2.54,2156.49,3489.98,-126.99,0.00
0,RightFinger5Tip,0.89,1.40,-0.05,44.25,69.80,-2.54,2212.56,3489.98,-126.99,0.00
0.02,RightFinger1Metacarpal,0.15,1.40,0.14,-30.51,0.25,6.50,-3417.65,-3477.67,305.96,0.00
0.02,RightFinger1Proximal,0.13,1.41,0.10,-33.01,0.93,3.88,-3627.18,-3443.61,126.27,55.55
0.02,RightFinger1Distal,0.12,1.44,0.09,-34.91,2.18,3.21,-3796.36,-3381.08,92.49,37.36
0.02,RightFinger1Tip,0.11,1.47,0.08,-37.08,3.61,2.43,-3989.39,-3309.63,53.80,0.18
0.02,RightFinger2Metacarpal,0.14,1.41,0.14,-31.30,0.49,7.39,-3471.28,-3465.47,379.64,161.55
0.02,RightFinger2Proximal,0.14,1.46,0.12,-34.04,3.01,5.92,-3741.80,-3339.28,282.44,16.78
0.02,RightFinger2Medial,0.10,1.44,0.10,-37.89,2.31,4.48,-4047.41,-3374.27,210.78,92.19
0.02,RightFinger2Distal,0.10,1.42,0.09,-39.37,0.98,4.12,-4190.91,-3441.08,192.42,59.12
0.02,RightFinger2Tip,0.11,1.39,0.09,-40.13,-0.22,4.35,-4296.66,-3500.85,204.16,39.67
0.02,RightFinger3Metacarpal,0.13,1.41,0.15,-31.78,0.53,8.23,-3498.13,-3463.60,447.73,86.87
0.02,RightFinger3Proximal,0.12,1.46,0.14,-35.02,3.04,7.66,-3792.26,-3337.91,419.10,11.33
0.02,RightFinger3Medial,0.09,1.44,0.11,-38.76,2.06,6.11,-4095.32,-3386.85,342.00,96.87
0.02,RightFinger3Distal,0.09,1.41,0.10,-39.97,0.58,5.95,-4232.19,-3461.13,333.74,69.28
0.02,RightFinger3Tip,0.11,1.39,0.12,-40.59,-0.37,6.69,-4337.21,-3508.54,370.93,46.36
0.02,RightFinger4Metacarpal,0.12,1.41,0.16,-32.18,0.50,9.11,-3517.60,-3465.19,518.77,72.43
0.02,RightFinger4Proximal,0.10,1.45,0.15,-35.79,2.76,9.33,-3822.95,-3352.07,551.54,3.38
0.02,RightFinger4Medial,0.08,1.43,0.12,-39.01,1.80,7.69,-4091.89,-3399.90,469.86,96.54
0.02,RightFinger4Distal,0.08,1.41,0.12,-40.06,0.45,7.58,-4214.50,-3467.37,464.21,68.26
0.02,RightFinger4Tip,0.10,1.39,0.13,-40.56,-0.36,8.24,-4307.09,-3508.18,497.01,45.86
0.02,RightFinger5Metacarpal,0.11,1.40,0.16,-32.39,0.36,9.90,-3521.52,-3472.04,581.17,66.45
0.02,RightFinger5Proximal,0.08,1.44,0.16,-36.13,2.19,10.79,-3820.49,-3380.68,666.31,4.95
0.02,RightFinger5Medial,0.07,1.43,0.14,-38.66,1.51,9.37,-4034.64,-3414.63,595.64,92.33
0.02,RightFinger5Distal,0.07,1.41,0.13,-39.46,0.51,9.01,-4129.43,-3464.24,577.35,60.41
0.02,RightFinger5Tip,0.09,1.39,0.13,-39.82,-0.28,9.23,-4203.59,-3503.93,588.62,40.59
0.3533334,RightFinger1Metacarpal,0.15,1.40,0.14,0.00,0.00,0.00,91.52,-0.74,-19.49,0.00
