Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,RightFinger1Metacarpal,0.69,1.27,0.01,34.56,63.75,0.35,1728.11,3187.38,17.32,0.00
0,RightFinger1Proximal,0.72,1.27,0.02,36.11,63.75,1.24,1805.32,3187.38,61.90,23.33
0,RightFinger1Distal,0.75,1.27,0.02,37.46,63.75,1.24,1873.00,3187.38,61.90,30.00
0,RightFinger1Tip,0.78,1.27,0.02,39.01,63.75,1.24,1950.31,3187.38,61.90,0.02
0,RightFinger2Metacarpal,0.70,1.27,0.00,34.82,63.75,-0.19,1740.89,3187.38,-9.28,161.23
0,RightFinger2Proximal,0.75,1.27,0.00,37.26,63.75,0.25,1863.02,3187.38,12.25,21.30
0,RightFinger2Medial,0.79,1.27,0.00,39.32,63.75,0.25,1966.10,3187.38,12.25,10.00
0,RightFinger2Distal,0.81,1.27,0.00,40.59,63.75,0.25,2029.52,3187.38,12.25,0.00
0,RightFinger2Tip,0.84,1.27,0.00,41.83,63.75,0.25,2091.67,3187.38,12.25,0.00
0,RightFinger3Metacarpal,0.70,1.27,-0.01,34.87,63.75,-0.66,1743.63,3187.38,-33.12,172.57
0,RightFinger3Proximal,0.75,1.27,-0.01,37.29,63.75,-0.66,1864.43,3187.38,-33.12,11.33
0,RightFinger3Medial,0.79,1.27,-0.01,39.41,63.75,-0.66,1970.25,3187.38,-33.12,0.00
0,RightFinger3Distal,0.82,1.27,-0.01,40.80,63.75,-0.66,2040.05,3187.38,-33.12,0.00
0,RightFinger3Tip,0.84,1.27,-0.01,42.15,63.75,-0.66,2107.56,3187.38,-33.12,0.00
0,RightFinger4Metacarpal,0.70,1.27,-0.02,34.86,63.75,-1.15,1743.08,3187.38,-57.71,176.14
0,RightFinger4Proximal,0.74,1.27,-0.03,37.14,63.75,-1.56,1857.01,3187.38,-77.80,2.47
0,RightFinger4Medial,0.78,1.27,-0.03,39.12,63.75,-1.56,1955.85,3187.38,-77.80,10.00
0,RightFinger4Distal,0.81,1.27,-0.03,40.39,63.75,-1.56,2019.60,3187.38,-77.80,0.00
0,RightFinger4Tip,0.83,1.27,-0.03,41.63,63.75,-1.56,2081.66,3187.38,-77.80,0.00
0,RightFinger5Metacarpal,0.69,1.27,-0.03,34.75,63.75,-1.58,1737.34,3187.38,-78.88,179.82
0,RightFinger5Proximal,0.74,1.27,-0.05,36.79,63.75,-2.32,1839.26,3187.38,-115.98,11.06
0,RightFinger5Medial,0.77,1.27,-0.05,38.38,63.75,-2.32,1919.24,3187.38,-115.98,20.00
0,RightFinger5Distal,0.79,1.27,-0.05,39.39,63.75,-2.32,1969.51,3187.38,-115.98,0.00
0,RightFinger5Tip,0.81,1.27,-0.05,40.41,63.75,-2.32,2020.72,3187.38,-115.98,0.00
0.02,RightFinger1Metacarpal,0.07,1.37,0.28,-30.97,4.83,13.58,-3276.77,-2945.94,661.59,0.00
0.02,RightFinger1Proximal,0.04,1.39,0.27,-34.05,5.64,12.27,-3507.77,-2905.27,551.65,66.54
