Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,RightFinger1Metacarpal,0.66,1.23,0.01,33.25,61.33,0.33,1662.48,3066.34,16.66,0.00
0,RightFinger1Proximal,0.69,1.23,0.02,34.74,61.33,1.19,1736.77,3066.34,59.55,23.33
0,RightFinger1Distal,0.72,1.23,0.02,36.04,61.33,1.19,1801.87,3066.34,59.55,30.00
0,RightFinger1Tip,0.75,1.23,0.02,37.52,61.33,1.19,1876.25,3066.34,59.55,0.00
0,RightFinger2Metacarpal,0.67,1.23,0.00,33.50,61.33,-0.18,1674.78,3066.34,-8.93,161.23
0,RightFinger2Proximal,0.72,1.23,0.00,35.85,61.33,0.24,1792.27,3066.34,11.79,21.30
0,RightFinger2Medial,0.76,1.23,0.00,37.83,61.33,0.24,1891.44,3066.34,11.79,10.00
0,RightFinger2Distal,0.78,1.23,0.00,39.05,61.33,0.24,1952.45,3066.34,11.79,0.02
0,RightFinger2Tip,0.80,1.23,0.00,40.24,61.33,0.24,2012.24,3066.34,11.79,0.00
0,RightFinger3Metacarpal,0.67,1.23,-0.01,33.55,61.33,-0.64,1677.42,3066.34,-31.86,172.57
0,RightFinger3Proximal,0.72,1.23,-0.01,35.87,61.33,-0.64,1793.63,3066.34,-31.86,11.33
0,RightFinger3Medial,0.76,1.23,-0.01,37.91,61.33,-0.64,1895.43,3066.34,-31.86,0.00
0,RightFinger3Distal,0.79,1.23,-0.01,39.25,61.33,-0.64,1962.58,3066.34,-31.86,0.00
0,RightFinger3Tip,0.81,1.23,-0.01,40.55,61.33,-0.64,2027.53,3066.34,-31.86,0.00
0,RightFinger4Metacarpal,0.67,1.23,-0.02,33.54,61.33,-1.11,1676.89,3066.34,-55.52,176.14
0,RightFinger4Proximal,0.71,1.23,-0.03,35.73,61.33,-1.50,1786.49,3066.34,-74.85,2.47
0,RightFinger4Medial,0.75,1.23,-0.03,37.63,61.33,-1.50,1881.58,3066.34,-74.85,10.00
0,RightFinger4Distal,0.78,1.23,-0.03,38.86,61.33,-1.50,1942.90,3066.34,-74.85,0.00
0,RightFinger4Tip,0.80,1.23,-0.03,40.05,61.33,-1.50,2002.61,3066.34,-74.85,0.00
0,RightFinger5Metacarpal,0.67,1.23,-0.03,33.43,61.33,-1.52,1671.36,3066.34,-75.88,179.82
0,RightFinger5Proximal,0.71,1.23,-0.04,35.39,61.33,-2.23,1769.41,3066.34,-111.57,11.06
0,RightFinger5Medial,0.74,1.23,-0.04,36.93,61.33,-2.23,1846.36,3066.34,-111.57,20.00
0,RightFinger5Distal,0.76,1.23,-0.04,37.89,61.33,-2.23,1894.72,3066.34,-111.57,0.00
0,RightFinger5Tip,0.78,1.23,-0.04,38.88,61.33,-2.23,1943.99,3066.34,-111.57,0.00
0.02,RightFinger1Metacarpal,0.12,1.33,0.19,-27.39,5.30,9.24,-3031.87,-2801.57,445.41,0.00
0.02,RightFinger1Proximal,0.09,1.34,0.17,-30.24,5.69,7.42,-3248.60,-2781.99,311.40,56.89
0.02,RightFinger1Distal,0.08,1.36,0.16,-31.87,6.84,6.92,-3395.23,-2724.22,286.27,51.68
0.02,RightFinger1Tip,0.07,1.39,0.16,-33.81,8.23,6.63,-3566.87,-2654.93,271.90,11.79
0.02,RightFinger2Metacarpal,0.12,1.34,0.20,-27.61,5.80,10.01,-3055.43,-2776.20,509.30,150.10
0.02,RightFinger2Proximal,0.12,1.37,0.16,-29.78,7.36,7.80,-3281.36,-2698.26,378.00,20.08
0.02,RightFinger2Medial,0.08,1.38,0.16,-33.70,7.78,7.86,-3576.60,-2677.49,381.43,87.91
0.02,RightFinger2Distal,0.07,1.36,0.17,-35.38,6.80,8.43,-3721.41,-2726.57,409.60,77.73
0.02,RightFinger2Tip,0.08,1.34,0.18,-36.00,5.80,8.73,-3812.06,-2776.59,424.95,52.36
0.02,RightFinger3Metacarpal,0.12,1.35,0.20,-27.66,6.13,10.80,-3060.44,-2760.07,571.67,66.38
0.02,RightFinger3Proximal,0.12,1.39,0.17,-29.80,7.96,9.38,-3283.80,-2668.53,500.65,11.33
0.02,RightFinger3Medial,0.08,1.39,0.18,-33.84,8.26,9.56,-3587.62,-2653.25,510.08,90.87
0.02,RightFinger3Distal,0.08,1.37,0.19,-35.44,7.18,10.31,-3734.80,-2707.45,547.57,83.14
0.02,RightFinger3Tip,0.09,1.36,0.21,-35.85,6.52,10.99,-3819.95,-2740.30,581.30,55.52
0.02,RightFinger4Metacarpal,0.12,1.35,0.21,-27.65,6.41,11.65,-3059.35,-2745.98,638.01,36.31
0.02,RightFinger4Proximal,0.12,1.39,0.19,-29.79,8.40,11.04,-3275.76,-2646.48,626.89,0.87
0.02,RightFinger4Medial,0.08,1.40,0.19,-33.55,8.78,11.09,-3559.03,-2627.24,629.35,81.67
0.02,RightFinger4Distal,0.08,1.38,0.20,-35.09,7.73,11.63,-3697.49,-2679.99,656.33,84.86
0.02,RightFinger4Tip,0.09,1.37,0.21,-35.49,6.95,12.07,-3777.09,-2718.73,678.22,56.81
0.02,RightFinger5Metacarpal,0.12,1.36,0.22,-27.55,6.57,12.45,-3048.67,-2737.86,698.21,27.47
0.02,RightFinger5Proximal,0.12,1.40,0.21,-29.60,8.58,12.61,-3249.56,-2637.35,741.96,9.57
0.02,RightFinger5Medial,0.10,1.42,0.22,-31.72,9.87,13.21,-3432.49,-2572.70,771.92,43.66
0.02,RightFinger5Distal,0.10,1.44,0.22,-32.94,10.80,13.10,-3541.57,-2526.25,766.54,30.67
0.02,RightFinger5Tip,0.09,1.46,0.21,-34.21,11.73,12.97,-3654.66,-2479.62,760.17,2.65
0.3533334,RightFinger1Metacarpal,0.12,1.33,0.19,-0.01,0.00,0.00,82.15,-15.90,-27.71,0.00
0.3533334,RightFinger1Proximal,0.09,1.34,0.17,-0.01,0.00,0.00,90.69,-17.08,-22.24,56.88
0.3533334,RightFinger1Distal,0.08,1.36,0.16,-0.01,0.00,0.00,95.58,-20.54,-20.74,51.57
0.3533334,RightFinger1Tip,0.07,1.39,0.16,-0.01,-0.01,0.00,101.42,-24.70,-19.87,11.85
0.3533334,RightFinger2Metacarpal,0.12,1.34,0.20,-0.01,0.00,0.00,82.82,-17.42,-30.01,150.10
0.3533334,RightFinger2Proximal,0.12,1.37,0.16,-0.01,0.00,0.00,89.33,-22.10,-23.37,20.08
0.3533334,RightFinger2Medial,0.08,1.38,0.16,-0.01,-0.01,0.00,101.09,-23.35,-23.58,87.97
0.3533334,RightFinger2Distal,0.07,1.36,0.17,-0.01,-0.01,0.00,106.12,-20.40,-25.27,77.89
0.3533334,RightFinger2Tip,0.08,1.34,0.18,-0.01,-0.01,0.00,107.97,-17.40,-26.19,52.42
0.3533334,RightFinger3Metacarpal,0.12,1.35,0.20,-0.01,0.00,0.00,82.96,-18.39,-32.38,66.39
0.3533334,RightFinger3Proximal,0.12,1.38,0.18,-0.01,0.00,0.01,89.39,-23.88,-28.11,11.33
0.3533334,RightFinger3Medial,0.08,1.39,0.18,-0.01,-0.01,0.00,101.51,-24.80,-28.68,90.87
0.3533334,RightFinger3Distal,0.07,1.37,0.19,-0.01,-0.01,0.00,106.31,-21.55,-30.93,83.32
0.3533334,RightFinger3Tip,0.09,1.36,0.21,-0.01,-0.01,0.00,107.53,-19.58,-32.95,55.64
0.3533334,RightFinger4Metacarpal,0.12,1.35,0.21,-0.01,0.00,0.00,82.93,-19.24,-34.94,35.70
0.3533334,RightFinger4Proximal,0.12,1.39,0.19,-0.01,0.00,0.01,89.34,-25.20,-33.11,0.87
0.3533334,RightFinger4Medial,0.08,1.40,0.19,-0.01,-0.01,0.00,100.63,-26.36,-33.26,81.70
0.3533334,RightFinger4Distal,0.07,1.38,0.20,-0.01,-0.01,0.00,105.26,-23.20,-34.87,85.13
0.3533334,RightFinger4Tip,0.09,1.36,0.21,-0.01,-0.01,0.00,106.45,-20.87,-36.19,57.05
0.3533334,RightFinger5Metacarpal,0.12,1.36,0.22,-0.01,0.00,0.00,82.62,-19.72,-37.33,26.47
0.3533334,RightFinger5Proximal,0.11,1.40,0.21,-0.01,0.00,0.01,88.79,-25.75,-37.81,9.57
0.3533334,RightFinger5Medial,0.10,1.42,0.22,-0.01,-0.01,0.01,95.14,-29.63,-39.60,43.70
0.3533334,RightFinger5Distal,0.10,1.44,0.22,-0.01,-0.01,0.01,98.78,-32.42,-39.28,30.79
0.3533334,RightFinger5Tip,0.09,1.46,0.22,-0.01,-0.01,0.01,102.61,-35.22,-38.90,2.64
0.4346404,RightFinger1Metacarpal,0.11,1.24,0.24,-0.07,-1.10,0.55,-0.85,-13.47,6.65,0.00
0.4346404,RightFinger1Proximal,0.08,1.24,0.23,-0.14,-1.18,0.64,-1.61,-14.44,7.85,53.81
0.4346404,RightFinger1Distal,0.06,1.26,0.23,-0.28,-1.23,0.79,-3.33,-15.12,9.63,48.63
0.4346404,RightFinger1Tip,0.04,1.28,0.24,-0.42,-1.34,0.95,-5.09,-16.37,11.68,11.98
0.4346404,RightFinger2Metacarpal,0.11,1.25,0.25,-0.11,-1.15,0.60,-1.25,-14.06,7.27,150.92
0.4346404,RightFinger2Proximal,0.09,1.29,0.23,-0.42,-1.06,0.82,-5.05,-12.94,10.08,20.08
0.4346404,RightFinger2Medial,0.05,1.28,0.23,-0.42,-1.22,0.85,-5.10,-14.89,10.38,71.59
0.4346404,RightFinger2Distal,0.04,1.26,0.24,-0.38,-1.26,0.76,-4.65,-15.42,9.30,68.08
0.4346404,RightFinger2Tip,0.05,1.24,0.24,-0.38,-1.27,0.67,-4.63,-15.54,8.21,45.94
0.4346404,RightFinger3Metacarpal,0.11,1.25,0.26,-0.11,-1.19,0.62,-1.34,-14.63,7.60,75.11
0.4346404,RightFinger3Proximal,0.08,1.29,0.25,-0.42,-1.15,0.87,-5.12,-14.10,10.65,11.33
0.4346404,RightFinger3Medial,0.05,1.28,0.25,-0.41,-1.33,0.91,-4.96,-16.25,11.17,76.40
0.4346404,RightFinger3Distal,0.05,1.26,0.26,-0.33,-1.39,0.75,-4.02,-17.00,9.11,80.24
0.4346404,RightFinger3Tip,0.07,1.24,0.25,-0.29,-1.40,0.56,-3.48,-17.20,6.88,53.99
0.4346404,RightFinger4Metacarpal,0.11,1.25,0.26,-0.11,-1.24,0.64,-1.32,-15.23,7.85,52.12
0.4346404,RightFinger4Proximal,0.08,1.29,0.27,-0.40,-1.26,0.90,-4.83,-15.46,11.01,0.87
0.4346404,RightFinger4Medial,0.05,1.28,0.27,-0.40,-1.43,0.96,-4.77,-17.58,11.78,70.09
0.4346404,RightFinger4Distal,0.05,1.26,0.27,-0.29,-1.47,0.80,-3.45,-18.03,9.77,87.08
0.4346404,RightFinger4Tip,0.07,1.25,0.26,-0.23,-1.40,0.63,-2.70,-17.17,7.66,59.02
0.4346404,RightFinger5Metacarpal,0.11,1.25,0.27,-0.10,-1.29,0.65,-1.14,-15.77,7.94,37.59
0.4346404,RightFinger5Proximal,0.09,1.29,0.28,-0.35,-1.36,0.90,-4.17,-16.72,11.01,9.57
0.4346404,RightFinger5Medial,0.06,1.28,0.29,-0.55,-1.78,0.85,-6.70,-21.78,10.39,69.39
0.4346404,RightFinger5Distal,0.04,1.27,0.29,-0.71,-2.09,0.84,-8.58,-25.69,10.24,25.45
0.4346404,RightFinger5Tip,0.02,1.26,0.28,-0.82,-2.45,0.80,-10.03,-30.11,9.76,13.51
0.5028394,RightFinger1Metacarpal,0.11,1.11,0.26,0.00,-1.96,0.36,1.09,-12.65,-2.67,0.00
0.5028394,RightFinger1Proximal,0.08,1.10,0.26,-0.01,-2.12,0.53,1.85,-13.78,-1.64,53.94
0.5028394,RightFinger1Distal,0.06,1.10,0.28,-0.04,-2.31,0.74,3.54,-15.70,-0.76,47.60
0.5028394,RightFinger1Tip,0.04,1.11,0.30,-0.01,-2.55,0.94,5.97,-17.78,-0.15,12.67
0.5028394,RightFinger2Metacarpal,0.11,1.11,0.27,0.04,-2.04,0.39,2.15,-13.15,-2.95,150.78
0.5028394,RightFinger2Proximal,0.07,1.14,0.28,-0.18,-2.21,0.81,3.42,-16.85,-0.16,20.08
0.5028394,RightFinger2Medial,0.04,1.12,0.30,-0.11,-2.36,0.96,4.64,-16.81,1.64,59.46
0.5028394,RightFinger2Distal,0.03,1.10,0.30,-0.10,-2.37,0.92,4.19,-16.26,2.27,53.93
0.5028394,RightFinger2Tip,0.04,1.07,0.29,-0.19,-2.38,0.81,2.85,-16.36,2.11,35.34
