Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,RightFinger1Metacarpal,0.68,1.25,0.01,33.91,62.54,0.34,1695.30,3126.86,16.99,0.00
0,RightFinger1Proximal,0.71,1.25,0.02,35.42,62.54,1.21,1771.04,3126.86,60.72,23.33
0,RightFinger1Distal,0.73,1.25,0.02,36.75,62.54,1.21,1837.43,3126.86,60.72,30.00
0,RightFinger1Tip,0.77,1.25,0.02,38.27,62.54,1.21,1913.28,3126.86,60.72,0.00
0,RightFinger2Metacarpal,0.68,1.25,0.00,34.16,62.54,-0.18,1707.83,3126.86,-9.11,161.23
0,RightFinger2Proximal,0.73,1.25,0.00,36.55,62.54,0.24,1827.65,3126.86,12.02,21.30
0,RightFinger2Medial,0.77,1.25,0.00,38.58,62.54,0.24,1928.77,3126.86,12.02,10.00
0,RightFinger2Distal,0.80,1.25,0.00,39.82,62.54,0.24,1990.98,3126.86,12.02,0.00
0,RightFinger2Tip,0.82,1.25,0.00,41.04,62.54,0.24,2051.95,3126.86,12.02,0.03
0,RightFinger3Metacarpal,0.68,1.25,-0.01,34.21,62.54,-0.65,1710.52,3126.86,-32.49,172.57
0,RightFinger3Proximal,0.73,1.25,-0.01,36.58,62.54,-0.65,1829.03,3126.86,-32.49,11.33
0,RightFinger3Medial,0.77,1.25,-0.01,38.66,62.54,-0.65,1932.84,3126.86,-32.49,0.00
0,RightFinger3Distal,0.80,1.25,-0.01,40.03,62.54,-0.65,2001.32,3126.86,-32.49,0.00
0,RightFinger3Tip,0.83,1.25,-0.01,41.35,62.54,-0.65,2067.54,3126.86,-32.49,0.00
0,RightFinger4Metacarpal,0.68,1.25,-0.02,34.20,62.54,-1.13,1709.98,3126.86,-56.62,176.14
0,RightFinger4Proximal,0.73,1.25,-0.03,36.43,62.54,-1.53,1821.75,3126.86,-76.33,2.47
0,RightFinger4Medial,0.77,1.25,-0.03,38.37,62.54,-1.53,1918.71,3126.86,-76.33,10.00
0,RightFinger4Distal,0.79,1.25,-0.03,39.62,62.54,-1.53,1981.25,3126.86,-76.33,0.00
0,RightFinger4Tip,0.82,1.25,-0.03,40.84,62.54,-1.53,2042.14,3126.86,-76.33,0.00
0,RightFinger5Metacarpal,0.68,1.25,-0.03,34.09,62.54,-1.55,1704.35,3126.86,-77.38,179.82
0,RightFinger5Proximal,0.72,1.25,-0.05,36.09,62.54,-2.28,1804.33,3126.86,-113.78,11.06
0,RightFinger5Medial,0.75,1.25,-0.05,37.66,62.54,-2.28,1882.80,3126.86,-113.78,20.00
0,RightFinger5Distal,0.77,1.25,-0.05,38.64,62.54,-2.28,1932.12,3126.86,-113.78,0.00
0,RightFinger5Tip,0.79,1.25,-0.05,39.65,62.54,-2.28,1982.35,3126.86,-113.78,0.00
0.02,RightFinger1Metacarpal,0.23,1.39,0.22,-22.64,6.97,10.64,-2827.23,-2778.59,515.04,0.00
0.02,RightFinger1Proximal,0.19,1.41,0.21,-25.71,7.72,9.51,-3056.55,-2740.81,414.65,50.06
0.02,RightFinger1Distal,0.19,1.42,0.20,-27.31,8.60,8.55,-3202.70,-2696.87,366.71,55.13
0.02,RightFinger1Tip,0.19,1.43,0.17,-29.01,9.15,7.15,-3363.89,-2669.33,296.69,21.21
0.02,RightFinger2Metacarpal,0.23,1.40,0.23,-22.72,7.39,11.52,-2844.02,-2757.34,585.07,153.55
0.02,RightFinger2Proximal,0.22,1.44,0.20,-25.74,9.43,9.91,-3114.44,-2655.60,483.64,19.63
0.02,RightFinger2Medial,0.18,1.44,0.22,-29.51,9.47,10.93,-3404.18,-2653.43,534.31,90.39
0.02,RightFinger2Distal,0.17,1.42,0.23,-31.16,8.40,11.41,-3548.76,-2707.07,558.56,62.80
0.02,RightFinger2Tip,0.18,1.40,0.23,-32.02,7.23,11.44,-3653.15,-2765.44,560.09,42.12
0.02,RightFinger3Metacarpal,0.23,1.40,0.23,-22.60,7.61,12.36,-2840.48,-2746.24,650.58,81.66
0.02,RightFinger3Proximal,0.22,1.45,0.22,-25.39,9.82,11.60,-3098.28,-2636.05,612.26,11.33
0.02,RightFinger3Medial,0.19,1.45,0.24,-29.21,9.75,12.72,-3393.15,-2639.43,668.44,93.31
0.02,RightFinger3Distal,0.18,1.42,0.25,-31.11,8.54,13.08,-3557.00,-2699.79,686.37,59.96
0.02,RightFinger3Tip,0.18,1.40,0.25,-32.13,7.25,13.09,-3674.21,-2764.23,686.80,39.73
0.02,RightFinger4Metacarpal,0.24,1.41,0.24,-22.39,7.78,13.25,-2829.62,-2737.87,719.25,88.25
0.02,RightFinger4Proximal,0.23,1.45,0.24,-24.94,10.01,13.37,-3068.69,-2626.34,744.61,0.96
0.02,RightFinger4Medial,0.20,1.45,0.26,-28.53,9.86,14.37,-3345.22,-2633.94,794.84,91.40
0.02,RightFinger4Distal,0.19,1.43,0.26,-30.31,8.76,14.66,-3496.92,-2688.62,809.40,56.51
0.02,RightFinger4Tip,0.19,1.40,0.26,-31.35,7.56,14.58,-3609.81,-2748.73,805.53,38.17
0.02,RightFinger5Metacarpal,0.24,1.41,0.25,-22.09,7.83,14.05,-2809.01,-2735.48,780.02,86.90
0.02,RightFinger5Proximal,0.24,1.45,0.25,-24.32,9.93,14.97,-3020.43,-2630.12,862.26,8.80
0.02,RightFinger5Medial,0.21,1.45,0.27,-27.18,9.84,15.86,-3241.95,-2634.62,906.58,85.30
0.02,RightFinger5Distal,0.20,1.43,0.27,-28.88,9.17,15.99,-3376.13,-2668.12,913.39,44.74
0.02,RightFinger5Tip,0.19,1.42,0.27,-30.24,8.24,15.91,-3494.11,-2715.03,909.20,29.10
