Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,RightFinger1Metacarpal,0.71,1.31,0.01,35.44,65.36,0.36,1771.86,3268.08,17.76,0.00
0,RightFinger1Proximal,0.74,1.31,0.03,37.02,65.36,1.27,1851.03,3268.07,63.47,23.33
0,RightFinger1Distal,0.77,1.31,0.03,38.41,65.36,1.27,1920.41,3268.07,63.47,30.00
0,RightFinger1Tip,0.80,1.31,0.03,39.99,65.36,1.27,1999.68,3268.08,63.47,0.00
0,RightFinger2Metacarpal,0.71,1.31,0.00,35.70,65.36,-0.19,1784.96,3268.07,-9.52,161.23
0,RightFinger2Proximal,0.76,1.31,0.01,38.20,65.36,0.25,1910.18,3268.07,12.56,21.30
0,RightFinger2Medial,0.81,1.31,0.01,40.32,65.36,0.25,2015.88,3268.07,12.56,10.00
0,RightFinger2Distal,0.83,1.31,0.01,41.62,65.36,0.25,2080.90,3268.07,12.56,0.00
0,RightFinger2Tip,0.86,1.31,0.01,42.89,65.36,0.25,2144.62,3268.07,12.56,0.00
0,RightFinger3Metacarpal,0.72,1.31,-0.01,35.76,65.36,-0.68,1787.77,3268.07,-33.96,172.57
0,RightFinger3Proximal,0.76,1.31,-0.01,38.23,65.36,-0.68,1911.63,3268.07,-33.96,11.33
0,RightFinger3Medial,0.81,1.31,-0.01,40.40,65.36,-0.68,2020.13,3268.07,-33.96,0.00
0,RightFinger3Distal,0.84,1.31,-0.01,41.83,65.36,-0.68,2091.70,3268.07,-33.96,0.00
0,RightFinger3Tip,0.86,1.31,-0.01,43.22,65.36,-0.68,2160.92,3268.07,-33.96,0.00
0,RightFinger4Metacarpal,0.71,1.31,-0.02,35.74,65.36,-1.18,1787.21,3268.07,-59.18,176.14
0,RightFinger4Proximal,0.76,1.31,-0.03,38.08,65.36,-1.60,1904.02,3268.07,-79.77,2.47
0,RightFinger4Medial,0.80,1.31,-0.03,40.11,65.36,-1.60,2005.37,3268.07,-79.77,10.00
0,RightFinger4Distal,0.83,1.31,-0.03,41.41,65.36,-1.60,2070.73,3268.07,-79.77,0.00
0,RightFinger4Tip,0.85,1.31,-0.03,42.69,65.36,-1.60,2134.36,3268.07,-79.77,0.00
0,RightFinger5Metacarpal,0.71,1.31,-0.03,35.63,65.36,-1.62,1781.32,3268.07,-80.88,179.82
0,RightFinger5Proximal,0.75,1.31,-0.05,37.72,65.36,-2.38,1885.82,3268.07,-118.91,11.06
