Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,LeftFinger1Metacarpal,-0.70,1.30,0.01,-35.22,64.96,0.35,-1760.92,3247.90,17.65,0.00
0,LeftFinger1Proximal,-0.74,1.30,0.03,-36.79,64.96,1.26,-1839.60,3247.90,63.08,23.33
0,LeftFinger1Distal,-0.76,1.30,0.03,-38.17,64.96,1.26,-1908.56,3247.90,63.08,30.00
0,LeftFinger1Tip,-0.79,1.30,0.03,-39.75,64.96,1.26,-1987.34,3247.90,63.08,0.00
0,LeftFinger2Metacarpal,-0.71,1.30,0.00,-35.48,64.96,-0.19,-1773.94,3247.90,-9.45,161.23
0,LeftFinger2Proximal,-0.76,1.30,0.00,-37.97,64.96,0.25,-1898.39,3247.90,12.49,21.30
0,LeftFinger2Medial,-0.80,1.30,0.00,-40.07,64.96,0.25,-2003.43,3247.90,12.49,10.00
0,LeftFinger2Distal,-0.83,1.30,0.00,-41.36,64.96,0.25,-2068.05,3247.90,12.49,0.00
0,LeftFinger2Tip,-0.85,1.30,0.00,-42.63,64.96,0.25,-2131.39,3247.90,12.49,0.00
0,LeftFinger3Metacarpal,-0.71,1.30,-0.01,-35.53,64.96,-0.67,-1776.74,3247.90,-33.74,172.57
0,LeftFinger3Proximal,-0.76,1.30,-0.01,-38.00,64.96,-0.67,-1899.83,3247.90,-33.75,11.33
0,LeftFinger3Medial,-0.80,1.30,-0.01,-40.15,64.96,-0.67,-2007.66,3247.90,-33.74,0.00
0,LeftFinger3Distal,-0.83,1.30,-0.01,-41.58,64.96,-0.67,-2078.79,3247.90,-33.75,0.00
0,LeftFinger3Tip,-0.86,1.30,-0.01,-42.95,64.96,-0.67,-2147.58,3247.90,-33.75,0.00
0,LeftFinger4Metacarpal,-0.71,1.30,-0.02,-35.52,64.96,-1.18,-1776.18,3247.90,-58.81,176.14
0,LeftFinger4Proximal,-0.76,1.30,-0.03,-37.85,64.96,-1.59,-1892.27,3247.90,-79.28,2.47
0,LeftFinger4Medial,-0.80,1.30,-0.03,-39.86,64.96,-1.59,-1992.99,3247.90,-79.27,10.00
0,LeftFinger4Distal,-0.82,1.30,-0.03,-41.16,64.96,-1.59,-2057.94,3247.90,-79.27,0.00
0,LeftFinger4Tip,-0.85,1.30,-0.03,-42.42,64.96,-1.59,-2121.19,3247.90,-79.28,0.00
0,LeftFinger5Metacarpal,-0.71,1.30,-0.03,-35.41,64.96,-1.61,-1770.32,3247.90,-80.37,179.82
0,LeftFinger5Proximal,-0.75,1.30,-0.05,-37.48,64.96,-2.36,-1874.18,3247.90,-118.17,11.06
0,LeftFinger5Medial,-0.78,1.30,-0.05,-39.11,64.96,-2.36,-1955.68,3247.90,-118.17,20.00
0,LeftFinger5Distal,-0.80,1.30,-0.05,-40.14,64.96,-2.36,-2006.91,3247.90,-118.17,0.00
0,LeftFinger5Tip,-0.82,1.30,-0.05,-41.18,64.96,-2.36,-2059.09,3247.90,-118.17,0.00
0.02,LeftFinger1Metacarpal,-0.18,0.79,-0.01,26.13,-25.52,-0.78,3067.62,-4523.96,-56.87,0.00
0.02,LeftFinger1Proximal,-0.15,0.77,0.01,29.06,-26.30,-0.77,3292.70,-4563.03,-101.44,63.92
0.02,LeftFinger1Distal,-0.15,0.75,0.01,30.69,-27.66,-0.87,3443.20,-4630.65,-106.37,58.58
0.02,LeftFinger1Tip,-0.15,0.72,-0.01,32.49,-28.92,-1.78,3612.06,-4693.93,-151.92,31.23
0.02,LeftFinger2Metacarpal,-0.18,0.78,-0.02,26.47,-25.98,-0.63,3097.30,-4546.79,-21.89,135.20
0.02,LeftFinger2Proximal,-0.19,0.74,0.01,28.56,-28.01,0.38,3326.64,-4648.52,6.59,18.72
