Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,RightFinger1Metacarpal,0.77,1.43,0.01,38.72,71.41,0.39,1935.92,3570.67,19.40,0.00
0,RightFinger1Proximal,0.81,1.43,0.03,40.45,71.41,1.39,2022.42,3570.67,69.34,23.33
0,RightFinger1Distal,0.84,1.43,0.03,41.96,71.41,1.39,2098.23,3570.67,69.34,30.00
0,RightFinger1Tip,0.87,1.43,0.03,43.70,71.41,1.39,2184.84,3570.67,69.34,0.00
0,RightFinger2Metacarpal,0.78,1.43,0.00,39.00,71.41,-0.21,1950.23,3570.67,-10.40,161.23
0,RightFinger2Proximal,0.83,1.43,0.01,41.74,71.41,0.27,2087.05,3570.67,13.72,21.30
0,RightFinger2Medial,0.88,1.43,0.01,44.05,71.41,0.27,2202.53,3570.67,13.72,10.00
0,RightFinger2Distal,0.91,1.43,0.01,45.47,71.41,0.27,2273.58,3570.67,13.72,0.00
0,RightFinger2Tip,0.94,1.43,0.01,46.86,71.41,0.27,2343.20,3570.67,13.72,0.00
0,RightFinger3Metacarpal,0.78,1.43,-0.01,39.07,71.41,-0.74,1953.31,3570.67,-37.10,172.57
0,RightFinger3Proximal,0.84,1.43,-0.01,41.77,71.41,-0.74,2088.63,3570.67,-37.10,11.33
0,RightFinger3Medial,0.88,1.43,-0.01,44.14,71.41,-0.74,2207.18,3570.67,-37.10,0.03
0,RightFinger3Distal,0.91,1.43,-0.01,45.71,71.41,-0.74,2285.37,3570.67,-37.10,0.00
0,RightFinger3Tip,0.94,1.43,-0.01,47.22,71.41,-0.74,2361.00,3570.67,-37.10,0.00
0,RightFinger4Metacarpal,0.78,1.43,-0.03,39.05,71.41,-1.29,1952.69,3570.67,-64.65,176.14
0,RightFinger4Proximal,0.83,1.43,-0.03,41.61,71.41,-1.74,2080.32,3570.67,-87.16,2.47
0,RightFinger4Medial,0.88,1.43,-0.03,43.82,71.41,-1.74,2191.05,3570.67,-87.16,10.00
0,RightFinger4Distal,0.90,1.43,-0.03,45.25,71.41,-1.74,2262.46,3570.67,-87.16,0.03
0,RightFinger4Tip,0.93,1.43,-0.03,46.64,71.41,-1.74,2331.99,3570.67,-87.16,0.00
0,RightFinger5Metacarpal,0.78,1.43,-0.04,38.93,71.41,-1.77,1946.26,3570.67,-88.37,179.82
0,RightFinger5Proximal,0.82,1.43,-0.05,41.21,71.41,-2.60,2060.43,3570.67,-129.92,11.06
0,RightFinger5Medial,0.86,1.43,-0.05,43.00,71.41,-2.60,2150.03,3570.67,-129.92,20.00
0,RightFinger5Distal,0.88,1.43,-0.05,44.13,71.41,-2.60,2206.35,3570.67,-129.92,0.00
0,RightFinger5Tip,0.91,1.43,-0.05,45.27,71.41,-2.60,2263.72,3570.67,-129.92,0.00
0.02,RightFinger1Metacarpal,0.27,1.51,0.15,-25.33,3.87,7.02,-3202.17,-3376.93,331.81,0.00
0.02,RightFinger1Proximal,0.23,1.52,0.14,-28.75,4.81,5.52,-3459.68,-3330.02,206.73,33.05
0.02,RightFinger1Distal,0.23,1.55,0.13,-30.60,6.22,5.07,-3628.12,-3259.62,184.20,45.67
0.02,RightFinger1Tip,0.22,1.58,0.12,-32.68,7.80,4.44,-3819.05,-3180.90,152.74,4.07
0.02,RightFinger2Metacarpal,0.27,1.51,0.16,-25.51,4.14,8.22,-3225.89,-3363.51,421.22,159.75
0.02,RightFinger2Proximal,0.25,1.56,0.15,-29.37,6.66,7.35,-3555.49,-3237.84,353.55,16.11
0.02,RightFinger2Medial,0.21,1.56,0.18,-33.61,6.64,8.61,-3883.05,-3238.43,416.81,75.18
0.02,RightFinger2Distal,0.22,1.54,0.17,-34.59,5.34,8.26,-4003.10,-3303.70,399.45,112.88
0.02,RightFinger2Tip,0.24,1.54,0.16,-34.67,5.55,7.85,-4076.74,-3293.05,378.70,77.02
0.02,RightFinger3Metacarpal,0.27,1.51,0.17,-25.42,4.20,9.26,-3224.42,-3360.63,500.25,59.00
0.02,RightFinger3Proximal,0.26,1.56,0.18,-29.02,6.74,9.57,-3539.66,-3233.78,515.49,11.33
0.02,RightFinger3Medial,0.21,1.55,0.20,-33.49,6.22,10.54,-3881.68,-3259.69,564.23,82.36
0.02,RightFinger3Distal,0.22,1.53,0.18,-34.50,4.87,9.98,-4010.16,-3327.21,536.35,105.88
0.02,RightFinger3Tip,0.25,1.53,0.18,-34.51,5.02,9.86,-4086.40,-3319.80,530.26,72.65
0.02,RightFinger4Metacarpal,0.28,1.51,0.18,-25.23,4.19,10.33,-3214.08,-3361.21,581.35,42.18
0.02,RightFinger4Proximal,0.26,1.56,0.20,-28.50,6.48,11.75,-3505.44,-3246.49,674.64,4.04
0.02,RightFinger4Medial,0.22,1.55,0.21,-32.79,5.96,12.33,-3830.39,-3272.91,703.86,81.52
0.02,RightFinger4Distal,0.22,1.52,0.20,-34.02,4.75,11.60,-3963.46,-3333.30,667.01,93.56
0.02,RightFinger4Tip,0.25,1.52,0.18,-34.21,4.62,10.91,-4042.29,-3339.48,632.82,63.43
0.02,RightFinger5Metacarpal,0.28,1.51,0.19,-24.90,4.07,11.24,-3191.43,-3367.25,650.49,41.79
0.02,RightFinger5Proximal,0.27,1.55,0.22,-27.73,5.92,13.56,-3446.70,-3274.78,807.70,4.65
0.02,RightFinger5Medial,0.24,1.55,0.23,-31.22,5.87,14.12,-3710.96,-3277.22,835.76,67.63
0.02,RightFinger5Distal,0.23,1.53,0.22,-32.68,5.02,13.45,-3840.34,-3319.52,802.56,83.21
0.02,RightFinger5Tip,0.24,1.52,0.20,-33.17,4.54,12.65,-3922.09,-3343.50,762.21,56.12
0.3533334,RightFinger1Metacarpal,0.28,1.51,0.16,0.03,0.00,0.02,76.05,-11.61,-21.01,0.00
0.3533334,RightFinger1Proximal,0.24,1.53,0.15,0.03,0.01,0.03,86.31,-14.42,-16.49,32.36
0.3533334,RightFinger1Distal,0.24,1.55,0.14,0.03,0.01,0.03,91.87,-18.64,-15.13,45.89
0.3533334,RightFinger1Tip,0.23,1.59,0.13,0.03,0.01,0.03,98.13,-23.36,-13.23,4.37
0.3533334,RightFinger2Metacarpal,0.28,1.51,0.17,0.03,0.00,0.02,76.62,-12.42,-24.59,159.77
0.3533334,RightFinger2Proximal,0.26,1.56,0.16,0.03,0.00,0.03,88.19,-19.96,-21.95,16.11
0.3533334,RightFinger2Medial,0.22,1.56,0.19,0.03,0.00,0.03,100.92,-19.93,-25.73,74.71
0.3533334,RightFinger2Distal,0.23,1.54,0.18,0.03,0.00,0.03,103.86,-16.01,-24.70,113.34
0.3533334,RightFinger2Tip,0.25,1.54,0.17,0.03,0.00,0.03,104.09,-16.65,-23.47,77.11
0.3533334,RightFinger3Metacarpal,0.28,1.51,0.18,0.03,0.00,0.02,76.35,-12.60,-27.73,60.10
0.3533334,RightFinger3Proximal,0.26,1.56,0.19,0.03,0.00,0.03,87.15,-20.21,-28.62,11.33
0.3533334,RightFinger3Medial,0.22,1.55,0.21,0.03,0.00,0.03,100.57,-18.66,-31.53,82.07
0.3533334,RightFinger3Distal,0.23,1.53,0.19,0.03,0.00,0.03,103.58,-14.61,-29.87,106.50
0.3533334,RightFinger3Tip,0.26,1.53,0.19,0.03,0.00,0.02,103.61,-15.05,-29.52,72.93
0.3533334,RightFinger4Metacarpal,0.29,1.51,0.19,0.03,0.00,0.02,75.77,-12.57,-30.94,44.31
0.3533334,RightFinger4Proximal,0.27,1.56,0.21,0.03,0.00,0.03,85.60,-19.46,-35.17,4.04
0.3533334,RightFinger4Medial,0.23,1.55,0.22,0.03,0.00,0.03,98.46,-17.87,-36.91,81.20
0.3533334,RightFinger4Distal,0.24,1.52,0.21,0.03,0.00,0.03,102.16,-14.25,-34.71,93.97
0.3533334,RightFinger4Tip,0.26,1.52,0.19,0.03,0.00,0.02,102.71,-13.87,-32.67,63.69
0.3533334,RightFinger5Metacarpal,0.29,1.51,0.20,0.03,0.00,0.02,74.80,-12.21,-33.67,42.61
0.3533334,RightFinger5Proximal,0.28,1.55,0.23,0.03,0.00,0.03,83.28,-17.77,-40.59,4.65
0.3533334,RightFinger5Medial,0.25,1.54,0.24,0.04,-0.01,0.03,93.76,-17.62,-42.26,67.52
0.3533334,RightFinger5Distal,0.24,1.53,0.23,0.03,0.00,0.03,98.14,-15.08,-40.27,83.86
0.3533334,RightFinger5Tip,0.25,1.52,0.21,0.03,0.00,0.03,99.60,-13.63,-37.86,56.54
0.504899,RightFinger1Metacarpal,0.30,1.48,0.17,0.19,-0.15,0.12,1.07,-0.99,0.64,0.00
0.504899,RightFinger1Proximal,0.27,1.51,0.17,0.19,-0.13,0.18,1.10,-0.88,0.99,32.77
0.504899,RightFinger1Distal,0.27,1.54,0.17,0.19,-0.12,0.21,1.10,-0.84,1.19,44.27
0.504899,RightFinger1Tip,0.26,1.57,0.16,0.19,-0.11,0.25,1.07,-0.78,1.44,3.62
0.504899,RightFinger2Metacarpal,0.31,1.49,0.19,0.20,-0.16,0.12,1.15,-1.07,0.64,160.62
0.504899,RightFinger2Proximal,0.29,1.54,0.19,0.22,-0.15,0.19,1.28,-1.03,1.08,16.11
0.504899,RightFinger2Medial,0.26,1.54,0.22,0.25,-0.16,0.22,1.43,-1.09,1.26,73.47
0.504899,RightFinger2Distal,0.26,1.51,0.21,0.22,-0.16,0.20,1.29,-1.06,1.10,112.55
0.504899,RightFinger2Tip,0.29,1.52,0.20,0.21,-0.16,0.17,1.21,-1.08,0.94,76.91
0.504899,RightFinger3Metacarpal,0.31,1.49,0.19,0.21,-0.17,0.11,1.21,-1.14,0.61,59.46
0.504899,RightFinger3Proximal,0.30,1.54,0.21,0.24,-0.18,0.18,1.41,-1.19,1.00,11.33
0.504899,RightFinger3Medial,0.26,1.52,0.24,0.26,-0.19,0.21,1.51,-1.23,1.15,81.54
0.504899,RightFinger3Distal,0.27,1.50,0.22,0.24,-0.17,0.17,1.35,-1.16,0.96,106.70
0.504899,RightFinger3Tip,0.30,1.50,0.21,0.23,-0.18,0.14,1.31,-1.17,0.77,73.18
0.504899,RightFinger4Metacarpal,0.32,1.48,0.20,0.22,-0.18,0.11,1.26,-1.21,0.57,46.06
0.504899,RightFinger4Proximal,0.31,1.53,0.23,0.26,-0.21,0.16,1.52,-1.35,0.90,4.04
0.504899,RightFinger4Medial,0.27,1.52,0.25,0.27,-0.21,0.19,1.58,-1.34,1.07,80.87
0.504899,RightFinger4Distal,0.27,1.49,0.23,0.25,-0.19,0.17,1.45,-1.24,0.94,95.08
0.504899,RightFinger4Tip,0.29,1.49,0.21,0.24,-0.18,0.15,1.37,-1.18,0.82,64.40
0.504899,RightFinger5Metacarpal,0.33,1.48,0.21,0.23,-0.19,0.10,1.30,-1.27,0.52,41.37
0.504899,RightFinger5Proximal,0.32,1.51,0.25,0.27,-0.23,0.14,1.58,-1.47,0.76,4.65
0.504899,RightFinger5Medial,0.29,1.51,0.27,0.29,-0.23,0.18,1.68,-1.47,0.97,66.28
0.504899,RightFinger5Distal,0.28,1.50,0.25,0.27,-0.21,0.17,1.58,-1.38,0.93,85.79
0.504899,RightFinger5Tip,0.29,1.49,0.23,0.26,-0.20,0.15,1.48,-1.31,0.85,57.99
0.6390237,RightFinger1Metacarpal,0.33,1.47,0.22,0.19,-0.14,0.38,0.02,0.02,1.99,0.00
0.6390237,RightFinger1Proximal,0.30,1.49,0.23,0.20,-0.14,0.44,0.06,-0.10,1.99,45.54
0.6390237,RightFinger1Distal,0.29,1.52,0.24,0.21,-0.14,0.52,0.16,-0.15,2.28,44.59
0.6390237,RightFinger1Tip,0.29,1.55,0.25,0.23,-0.14,0.63,0.32,-0.24,2.82,3.13
0.6390237,RightFinger2Metacarpal,0.34,1.47,0.24,0.19,-0.14,0.38,-0.07,0.16,1.97,157.97
0.6390237,RightFinger2Proximal,0.32,1.52,0.24,0.21,-0.13,0.36,-0.08,0.17,1.24,16.11
