Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,RightFinger1Metacarpal,6.69,1.53,-9.70,334.42,76.26,-485.05,16721.00,3812.75,-24252.66,0.00
0,RightFinger1Proximal,6.73,1.53,-9.68,336.27,76.26,-483.99,16813.37,3812.75,-24199.33,23.33
0,RightFinger1Distal,6.76,1.53,-9.68,337.89,76.26,-483.99,16894.32,3812.75,-24199.33,30.00
0,RightFinger1Tip,6.79,1.53,-9.68,339.74,76.26,-483.99,16986.80,3812.75,-24199.33,0.00
0,RightFinger2Metacarpal,6.69,1.53,-9.71,334.73,76.26,-485.69,16736.29,3812.75,-24284.48,161.23
0,RightFinger2Proximal,6.75,1.53,-9.70,337.65,76.26,-485.17,16882.38,3812.75,-24258.72,21.30
0,RightFinger2Medial,6.80,1.53,-9.70,340.11,76.26,-485.17,17005.69,3812.75,-24258.72,10.00
0,RightFinger2Distal,6.83,1.53,-9.70,341.63,76.26,-485.17,17081.55,3812.75,-24258.72,0.00
0,RightFinger2Tip,6.86,1.53,-9.70,343.12,76.26,-485.17,17155.90,3812.75,-24258.72,0.00
0,RightFinger3Metacarpal,6.70,1.53,-9.73,334.79,76.26,-486.26,16739.57,3812.75,-24312.99,172.57
0,RightFinger3Proximal,6.75,1.53,-9.73,337.68,76.26,-486.26,16884.07,3812.75,-24312.99,11.33
0,RightFinger3Medial,6.80,1.53,-9.73,340.21,76.26,-486.26,17010.66,3812.75,-24312.99,0.00
0,RightFinger3Distal,6.84,1.53,-9.73,341.88,76.26,-486.26,17094.15,3812.75,-24312.99,0.00
0,RightFinger3Tip,6.87,1.53,-9.73,343.50,76.26,-486.26,17174.91,3812.75,-24312.99,0.00
0,RightFinger4Metacarpal,6.70,1.53,-9.74,334.78,76.26,-486.85,16738.91,3812.75,-24342.41,176.14
0,RightFinger4Proximal,6.75,1.53,-9.75,337.50,76.26,-487.33,16875.19,3812.75,-24366.45,2.47
0,RightFinger4Medial,6.80,1.53,-9.75,339.87,76.26,-487.33,16993.43,3812.75,-24366.45,10.00
0,RightFinger4Distal,6.83,1.53,-9.75,341.39,76.26,-487.33,17069.69,3812.75,-24366.45,0.00
0,RightFinger4Tip,6.86,1.53,-9.75,342.88,76.26,-487.33,17143.93,3812.75,-24366.45,0.00
0,RightFinger5Metacarpal,6.69,1.53,-9.75,334.64,76.26,-487.35,16732.04,3812.75,-24367.73,179.82
0,RightFinger5Proximal,6.74,1.53,-9.76,337.08,76.26,-488.24,16853.96,3812.75,-24412.11,11.06
0,RightFinger5Medial,6.78,1.53,-9.76,338.99,76.26,-488.24,16949.63,3812.75,-24412.11,20.00
0,RightFinger5Distal,6.80,1.53,-9.76,340.20,76.26,-488.24,17009.77,3812.75,-24412.11,0.00
0,RightFinger5Tip,6.83,1.53,-9.76,341.42,76.26,-488.24,17071.03,3812.75,-24412.11,0.00
0.02,RightFinger1Metacarpal,6.69,1.53,-9.70,0.00,0.00,0.00,-16721.00,-3812.75,24252.66,0.00
0.02,RightFinger1Proximal,6.73,1.53,-9.68,0.00,0.00,0.00,-16813.37,-3812.75,24199.33,23.33
