Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,LeftFinger1Metacarpal,-0.69,1.27,0.01,-34.56,63.75,0.35,-1728.11,3187.38,17.32,0.00
0,LeftFinger1Proximal,-0.72,1.27,0.02,-36.11,63.75,1.24,-1805.32,3187.38,61.90,23.33
0,LeftFinger1Distal,-0.75,1.27,0.02,-37.46,63.75,1.24,-1873.00,3187.38,61.90,30.00
0,LeftFinger1Tip,-0.78,1.27,0.02,-39.01,63.75,1.24,-1950.31,3187.38,61.90,0.00
0,LeftFinger2Metacarpal,-0.70,1.27,0.00,-34.82,63.75,-0.19,-1740.89,3187.38,-9.28,161.23
0,LeftFinger2Proximal,-0.75,1.27,0.00,-37.26,63.75,0.25,-1863.02,3187.38,12.26,21.30
0,LeftFinger2Medial,-0.79,1.27,0.00,-39.32,63.75,0.25,-1966.10,3187.38,12.26,10.00
0,LeftFinger2Distal,-0.81,1.27,0.00,-40.59,63.75,0.25,-2029.52,3187.38,12.26,0.00
0,LeftFinger2Tip,-0.84,1.27,0.00,-41.83,63.75,0.25,-2091.67,3187.38,12.26,0.00
0,LeftFinger3Metacarpal,-0.70,1.27,-0.01,-34.87,63.75,-0.66,-1743.63,3187.38,-33.12,172.57
0,LeftFinger3Proximal,-0.75,1.27,-0.01,-37.29,63.75,-0.66,-1864.43,3187.38,-33.12,11.33
0,LeftFinger3Medial,-0.79,1.27,-0.01,-39.41,63.75,-0.66,-1970.25,3187.38,-33.12,0.00
0,LeftFinger3Distal,-0.82,1.27,-0.01,-40.80,63.75,-0.66,-2040.05,3187.38,-33.12,0.03
0,LeftFinger3Tip,-0.84,1.27,-0.01,-42.15,63.75,-0.66,-2107.56,3187.38,-33.12,0.00
0,LeftFinger4Metacarpal,-0.70,1.27,-0.02,-34.86,63.75,-1.15,-1743.08,3187.38,-57.71,176.14
0,LeftFinger4Proximal,-0.74,1.27,-0.03,-37.14,63.75,-1.56,-1857.01,3187.38,-77.80,2.47
0,LeftFinger4Medial,-0.78,1.27,-0.03,-39.12,63.75,-1.56,-1955.85,3187.38,-77.80,10.00
0,LeftFinger4Distal,-0.81,1.27,-0.03,-40.39,63.75,-1.56,-2019.60,3187.38,-77.80,0.00
0,LeftFinger4Tip,-0.83,1.27,-0.03,-41.63,63.75,-1.56,-2081.66,3187.38,-77.80,0.00
0,LeftFinger5Metacarpal,-0.69,1.27,-0.03,-34.75,63.75,-1.58,-1737.34,3187.38,-78.88,179.82
0,LeftFinger5Proximal,-0.74,1.27,-0.05,-36.79,63.75,-2.32,-1839.26,3187.38,-115.97,11.06
0,LeftFinger5Medial,-0.77,1.27,-0.05,-38.38,63.75,-2.32,-1919.24,3187.38,-115.97,20.00
0,LeftFinger5Distal,-0.79,1.27,-0.05,-39.39,63.75,-2.32,-1969.51,3187.38,-115.97,0.00
0,LeftFinger5Tip,-0.81,1.27,-0.05,-40.41,63.75,-2.32,-2020.72,3187.38,-115.97,0.00
0.02,LeftFinger1Metacarpal,-0.17,0.78,-0.02,26.03,-24.74,-1.36,3029.64,-4424.35,-85.11,0.00
0.02,LeftFinger1Proximal,-0.15,0.76,0.00,28.81,-25.55,-1.24,3245.59,-4464.85,-124.03,64.25
0.02,LeftFinger1Distal,-0.14,0.74,0.00,30.28,-26.90,-1.29,3387.09,-4532.20,-126.45,60.36
0.02,LeftFinger1Tip,-0.14,0.71,-0.02,32.06,-28.20,-2.09,3553.40,-4597.46,-166.23,29.28
0.02,LeftFinger2Metacarpal,-0.17,0.77,-0.03,26.36,-25.19,-1.19,3059.10,-4447.06,-50.36,137.07
0.02,LeftFinger2Proximal,-0.18,0.73,0.00,28.23,-27.17,-0.24,3274.41,-4545.89,-24.33,19.18
0.02,LeftFinger2Medial,-0.15,0.70,0.01,31.76,-28.52,0.27,3554.33,-4613.13,1.42,60.53
0.02,LeftFinger2Distal,-0.13,0.70,0.01,34.30,-28.62,0.21,3744.27,-4618.62,-1.72,40.88
0.02,LeftFinger2Tip,-0.10,0.71,0.01,36.68,-28.18,0.03,3925.81,-4596.19,-10.84,26.82
0.02,LeftFinger3Metacarpal,-0.17,0.77,-0.04,26.52,-25.44,-1.11,3069.72,-4459.52,-22.53,110.77
0.02,LeftFinger3Proximal,-0.18,0.72,-0.02,28.48,-27.63,-0.19,3288.63,-4568.85,23.55,11.33
0.02,LeftFinger3Medial,-0.15,0.69,-0.01,31.86,-29.30,0.13,3563.22,-4652.43,39.44,48.67
0.02,LeftFinger3Distal,-0.12,0.69,-0.01,34.65,-29.22,0.17,3772.47,-4648.59,41.63,56.30
0.02,LeftFinger3Tip,-0.10,0.71,-0.01,37.03,-28.37,-0.01,3958.85,-4605.76,32.43,37.82
0.02,LeftFinger4Metacarpal,-0.16,0.76,-0.04,26.63,-25.64,-1.06,3074.56,-4469.32,4.89,95.50
0.02,LeftFinger4Proximal,-0.17,0.72,-0.03,28.71,-27.90,-0.18,3292.68,-4582.16,68.61,1.22
0.02,LeftFinger4Medial,-0.14,0.69,-0.03,32.05,-29.33,-0.17,3558.49,-4653.79,69.20,49.45
0.02,LeftFinger4Distal,-0.12,0.69,-0.03,34.57,-29.23,0.11,3747.95,-4649.05,83.40,51.88
0.02,LeftFinger4Tip,-0.10,0.71,-0.03,36.76,-28.46,0.31,3919.72,-4610.48,93.08,34.19
0.02,LeftFinger5Metacarpal,-0.16,0.76,-0.05,26.64,-25.71,-1.05,3069.17,-4472.98,26.47,102.82
0.02,LeftFinger5Proximal,-0.16,0.72,-0.05,28.76,-27.88,-0.26,3277.35,-4581.33,102.88,8.04
0.02,LeftFinger5Medial,-0.14,0.70,-0.06,31.59,-28.86,-0.55,3498.65,-4630.57,88.37,50.06
0.02,LeftFinger5Distal,-0.12,0.69,-0.05,33.50,-29.10,-0.19,3644.60,-4642.59,106.31,39.20
0.02,LeftFinger5Tip,-0.10,0.70,-0.04,35.45,-28.97,0.23,3793.24,-4635.76,127.26,21.69
0.3533334,LeftFinger1Metacarpal,-0.17,0.78,-0.02,0.00,0.00,0.00,-78.09,74.22,4.07,0.00
0.3533334,LeftFinger1Proximal,-0.15,0.76,0.00,0.00,0.00,0.00,-86.41,76.65,3.73,64.27
0.3533334,LeftFinger1Distal,-0.14,0.74,0.00,0.00,0.00,0.00,-90.84,80.69,3.87,60.36
0.3533334,LeftFinger1Tip,-0.14,0.71,-0.02,0.00,0.00,0.00,-96.18,84.61,6.26,29.29
0.3533334,LeftFinger2Metacarpal,-0.17,0.77,-0.03,0.00,0.00,0.00,-79.09,75.58,3.58,137.06
0.3533334,LeftFinger2Proximal,-0.18,0.73,0.00,0.00,0.00,0.00,-84.68,81.51,0.72,19.18
0.3533334,LeftFinger2Medial,-0.15,0.70,0.01,0.00,0.00,0.00,-95.29,85.55,-0.82,60.50
0.3533334,LeftFinger2Distal,-0.13,0.70,0.01,0.00,0.00,0.00,-102.88,85.87,-0.63,40.92
0.3533334,LeftFinger2Tip,-0.10,0.71,0.01,0.00,0.00,0.00,-110.05,84.53,-0.09,26.85
0.3533334,LeftFinger3Metacarpal,-0.17,0.77,-0.04,0.00,0.00,0.00,-79.56,76.33,3.34,110.73
0.3533334,LeftFinger3Proximal,-0.18,0.72,-0.02,0.00,0.00,0.00,-85.45,82.89,0.57,11.33
0.3533334,LeftFinger3Medial,-0.15,0.69,-0.01,0.00,0.00,0.00,-95.58,87.90,-0.38,48.66
0.3533334,LeftFinger3Distal,-0.12,0.69,-0.01,0.00,0.00,0.00,-103.94,87.67,-0.51,56.32
0.3533334,LeftFinger3Tip,-0.10,0.71,-0.01,0.00,0.00,0.00,-111.08,85.10,0.04,37.82
0.3533334,LeftFinger4Metacarpal,-0.16,0.76,-0.04,0.00,0.00,0.00,-79.89,76.92,3.17,95.51
0.3533334,LeftFinger4Proximal,-0.17,0.72,-0.04,0.00,0.00,0.00,-86.14,83.69,0.55,1.22
0.3533334,LeftFinger4Medial,-0.14,0.69,-0.03,0.00,0.00,0.00,-96.16,87.99,0.51,49.46
0.3533334,LeftFinger4Distal,-0.12,0.69,-0.03,0.00,0.00,0.00,-103.70,87.70,-0.34,51.92
0.3533334,LeftFinger4Tip,-0.10,0.71,-0.03,0.00,0.00,0.00,-110.28,85.39,-0.92,34.15
0.3533334,LeftFinger5Metacarpal,-0.16,0.76,-0.05,0.00,0.00,0.00,-79.91,77.14,3.14,102.84
0.3533334,LeftFinger5Proximal,-0.16,0.72,-0.05,0.00,0.00,0.00,-86.28,83.64,0.78,8.04
0.3533334,LeftFinger5Medial,-0.14,0.70,-0.06,0.00,0.00,0.00,-94.76,86.59,1.65,50.02
0.3533334,LeftFinger5Distal,-0.12,0.69,-0.05,0.00,0.00,0.00,-100.50,87.31,0.58,39.21
0.3533334,LeftFinger5Tip,-0.10,0.70,-0.04,0.00,0.00,0.00,-106.35,86.90,-0.68,21.63
0.4334009,LeftFinger1Metacarpal,-0.17,0.78,-0.03,0.07,0.00,-0.06,0.82,0.02,-0.70,0.00
