Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,RightFinger1Metacarpal,0.66,1.23,0.01,33.25,61.33,0.33,1662.48,3066.34,16.66,0.00
0,RightFinger1Proximal,0.69,1.23,0.02,34.74,61.33,1.19,1736.77,3066.34,59.55,23.33
0,RightFinger1Distal,0.72,1.23,0.02,36.04,61.33,1.19,1801.87,3066.34,59.55,30.00
0,RightFinger1Tip,0.75,1.23,0.02,37.52,61.33,1.19,1876.25,3066.34,59.55,0.00
0,RightFinger2Metacarpal,0.67,1.23,0.00,33.50,61.33,-0.18,1674.78,3066.34,-8.93,161.23
0,RightFinger2Proximal,0.72,1.23,0.00,35.85,61.33,0.24,1792.27,3066.34,11.79,21.30
0,RightFinger2Medial,0.76,1.23,0.00,37.83,61.33,0.24,1891.44,3066.34,11.79,10.00
0,RightFinger2Distal,0.78,1.23,0.00,39.05,61.33,0.24,1952.45,3066.34,11.79,0.02
0,RightFinger2Tip,0.80,1.23,0.00,40.24,61.33,0.24,2012.24,3066.34,11.79,0.00
0,RightFinger3Metacarpal,0.67,1.23,-0.01,33.55,61.33,-0.64,1677.42,3066.34,-31.86,172.57
0,RightFinger3Proximal,0.72,1.23,-0.01,35.87,61.33,-0.64,1793.63,3066.34,-31.86,11.33
0,RightFinger3Medial,0.76,1.23,-0.01,37.91,61.33,-0.64,1895.43,3066.34,-31.86,0.00
0,RightFinger3Distal,0.79,1.23,-0.01,39.25,61.33,-0.64,1962.58,3066.34,-31.86,0.00
0,RightFinger3Tip,0.81,1.23,-0.01,40.55,61.33,-0.64,2027.53,3066.34,-31.86,0.00
0,RightFinger4Metacarpal,0.67,1.23,-0.02,33.54,61.33,-1.11,1676.89,3066.34,-55.52,176.14
0,RightFinger4Proximal,0.71,1.23,-0.03,35.73,61.33,-1.50,1786.49,3066.34,-74.85,2.47
0,RightFinger4Medial,0.75,1.23,-0.03,37.63,61.33,-1.50,1881.58,3066.34,-74.85,10.00
0,RightFinger4Distal,0.78,1.23,-0.03,38.86,61.33,-1.50,1942.90,3066.34,-74.85,0.00
0,RightFinger4Tip,0.80,1.23,-0.03,40.05,61.33,-1.50,2002.61,3066.34,-74.85,0.00
0,RightFinger5Metacarpal,0.67,1.23,-0.03,33.43,61.33,-1.52,1671.36,3066.34,-75.88,179.82
0,RightFinger5Proximal,0.71,1.23,-0.04,35.39,61.33,-2.23,1769.41,3066.34,-111.57,11.06
0,RightFinger5Medial,0.74,1.23,-0.04,36.93,61.33,-2.23,1846.36,3066.34,-111.57,20.00
0,RightFinger5Distal,0.76,1.23,-0.04,37.89,61.33,-2.23,1894.72,3066.34,-111.57,0.00
0,RightFinger5Tip,0.78,1.23,-0.04,38.88,61.33,-2.23,1943.99,3066.34,-111.57,0.00
0.02,RightFinger1Metacarpal,0.09,1.26,0.26,-28.67,1.86,12.45,-3096.13,-2973.16,605.63,0.00
0.02,RightFinger1Proximal,0.06,1.28,0.24,-31.58,2.49,10.87,-3315.91,-2941.75,483.82,52.54
0.02,RightFinger1Distal,0.05,1.30,0.24,-33.32,3.72,10.79,-3467.70,-2880.44,480.06,49.89
0.02,RightFinger1Tip,0.04,1.33,0.24,-35.36,5.09,10.91,-3644.40,-2811.77,485.82,8.23
0.02,RightFinger2Metacarpal,0.09,1.27,0.26,-28.99,2.19,13.42,-3124.11,-2957.07,679.97,152.88
0.02,RightFinger2Proximal,0.08,1.31,0.25,-31.70,4.38,12.15,-3377.15,-2847.09,595.95,20.08
0.02,RightFinger2Medial,0.04,1.31,0.25,-35.65,4.20,12.24,-3674.12,-2856.48,600.04,87.22
0.02,RightFinger2Distal,0.04,1.29,0.25,-37.29,3.05,12.18,-3816.75,-2913.82,597.03,64.99
0.02,RightFinger2Tip,0.04,1.27,0.24,-38.01,1.97,11.99,-3912.82,-2968.00,587.70,43.40
0.02,RightFinger3Metacarpal,0.09,1.27,0.27,-29.07,2.31,14.32,-3131.05,-2950.80,747.98,82.71
0.02,RightFinger3Proximal,0.08,1.32,0.27,-31.78,4.57,13.93,-3382.63,-2837.86,728.43,11.33
0.02,RightFinger3Medial,0.04,1.31,0.27,-35.82,4.21,14.02,-3686.35,-2855.83,732.97,90.97
0.02,RightFinger3Distal,0.04,1.28,0.27,-37.12,2.87,13.90,-3818.82,-2922.65,726.65,81.69
0.02,RightFinger3Tip,0.06,1.27,0.26,-37.34,2.17,13.76,-3894.59,-2957.96,720.04,55.02
0.02,RightFinger4Metacarpal,0.09,1.27,0.28,-29.09,2.38,15.26,-3131.17,-2947.49,818.71,59.82
0.02,RightFinger4Proximal,0.08,1.32,0.28,-31.77,4.55,15.71,-3375.20,-2839.05,860.21,0.87
0.02,RightFinger4Medial,0.04,1.31,0.28,-35.55,4.24,15.67,-3659.19,-2854.55,858.48,86.51
0.02,RightFinger4Distal,0.05,1.29,0.28,-36.60,3.03,15.57,-3772.86,-2915.00,853.48,88.98
0.02,RightFinger4Tip,0.07,1.28,0.28,-36.68,2.59,15.60,-3836.78,-2937.00,854.73,60.16
0.02,RightFinger5Metacarpal,0.09,1.27,0.29,-28.98,2.34,16.09,-3120.30,-2949.58,880.43,23.39
0.02,RightFinger5Proximal,0.08,1.31,0.30,-31.54,4.28,17.26,-3346.50,-2852.30,974.56,9.57
0.02,RightFinger5Medial,0.05,1.31,0.30,-34.61,4.14,17.31,-3576.98,-2859.22,977.10,77.85
0.02,RightFinger5Distal,0.05,1.29,0.30,-35.46,3.24,16.99,-3667.87,-2904.50,961.15,92.69
0.02,RightFinger5Tip,0.07,1.28,0.30,-35.54,2.86,17.01,-3720.86,-2923.30,961.88,62.35
0.3533334,RightFinger1Metacarpal,0.09,1.26,0.26,0.00,0.00,0.00,86.01,-5.59,-37.34,0.00
0.3533334,RightFinger1Proximal,0.06,1.28,0.24,0.00,0.00,0.00,94.74,-7.47,-32.61,52.64
0.3533334,RightFinger1Distal,0.05,1.30,0.24,0.00,0.00,0.00,99.94,-11.15,-32.38,49.75
0.3533334,RightFinger1Tip,0.04,1.33,0.24,0.00,0.00,0.00,106.08,-15.27,-32.73,8.26
0.3533334,RightFinger2Metacarpal,0.09,1.27,0.26,0.00,0.00,0.00,86.95,-6.56,-40.27,152.93
0.3533334,RightFinger2Proximal,0.08,1.31,0.25,0.00,0.00,0.00,95.09,-13.15,-36.47,20.08
0.3533334,RightFinger2Medial,0.04,1.31,0.25,0.00,0.00,0.00,106.95,-12.59,-36.71,87.42
0.3533334,RightFinger2Distal,0.03,1.29,0.25,0.00,0.00,0.00,111.85,-9.15,-36.53,65.18
0.3533334,RightFinger2Tip,0.04,1.27,0.24,0.00,0.00,0.00,114.03,-5.90,-35.97,43.60
0.3533334,RightFinger3Metacarpal,0.09,1.27,0.27,0.00,0.00,0.00,87.21,-6.93,-42.97,82.45
0.3533334,RightFinger3Proximal,0.08,1.32,0.27,0.00,0.00,0.00,95.33,-13.71,-41.80,11.33
0.3533334,RightFinger3Medial,0.04,1.31,0.27,0.00,0.00,0.00,107.45,-12.63,-42.07,91.00
0.3533334,RightFinger3Distal,0.04,1.28,0.26,0.00,0.00,0.00,111.37,-8.62,-41.69,81.95
0.3533334,RightFinger3Tip,0.06,1.27,0.26,0.00,0.00,0.00,112.02,-6.50,-41.30,55.17
0.3533334,RightFinger4Metacarpal,0.09,1.27,0.28,0.00,0.00,0.00,87.25,-7.13,-45.79,59.70
0.3533334,RightFinger4Proximal,0.08,1.32,0.28,0.00,0.00,0.00,95.31,-13.64,-47.13,0.87
0.3533334,RightFinger4Medial,0.04,1.31,0.28,0.00,0.00,0.00,106.65,-12.71,-47.02,86.63
0.3533334,RightFinger4Distal,0.04,1.29,0.28,0.00,0.00,0.00,109.79,-9.08,-46.72,89.26
0.3533334,RightFinger4Tip,0.07,1.28,0.28,0.00,0.00,0.00,110.04,-7.76,-46.80,60.38
0.3533334,RightFinger5Metacarpal,0.09,1.27,0.29,0.00,0.00,0.00,86.93,-7.00,-48.28,22.86
0.3533334,RightFinger5Proximal,0.08,1.31,0.30,0.00,0.00,0.00,94.62,-12.84,-51.78,9.57
0.3533334,RightFinger5Medial,0.05,1.31,0.30,0.00,0.00,0.00,103.83,-12.43,-51.94,77.92
0.3533334,RightFinger5Distal,0.05,1.29,0.29,0.00,0.00,0.00,106.38,-9.71,-50.98,93.01
0.3533334,RightFinger5Tip,0.07,1.28,0.30,0.00,0.00,0.00,106.61,-8.58,-51.02,62.60
0.4324127,RightFinger1Metacarpal,0.08,1.26,0.26,-0.09,-0.07,0.03,-1.06,-0.91,0.46,0.00
0.4324127,RightFinger1Proximal,0.06,1.27,0.24,-0.08,-0.06,0.04,-1.04,-0.82,0.49,53.96
0.4324127,RightFinger1Distal,0.05,1.30,0.24,-0.09,-0.07,0.03,-1.06,-0.85,0.35,47.35
0.4324127,RightFinger1Tip,0.04,1.32,0.24,-0.09,-0.07,0.00,-1.06,-0.84,0.07,6.86
0.4324127,RightFinger2Metacarpal,0.08,1.26,0.27,-0.09,-0.08,0.04,-1.10,-0.96,0.48,154.58
0.4324127,RightFinger2Proximal,0.08,1.31,0.25,-0.08,-0.07,0.05,-1.01,-0.87,0.70,20.08
0.4324127,RightFinger2Medial,0.04,1.30,0.25,-0.08,-0.08,0.04,-1.01,-0.95,0.50,88.25
0.4324127,RightFinger2Distal,0.03,1.28,0.25,-0.07,-0.08,0.03,-0.90,-0.98,0.36,66.10
0.4324127,RightFinger2Tip,0.04,1.26,0.25,-0.06,-0.07,0.02,-0.74,-0.89,0.31,44.43
0.4324127,RightFinger3Metacarpal,0.08,1.27,0.28,-0.09,-0.08,0.04,-1.15,-1.01,0.49,81.10
0.4324127,RightFinger3Proximal,0.07,1.31,0.27,-0.09,-0.08,0.06,-1.11,-0.97,0.72,11.33
0.4324127,RightFinger3Medial,0.03,1.30,0.27,-0.09,-0.08,0.03,-1.10,-1.04,0.46,91.61
0.4324127,RightFinger3Distal,0.04,1.28,0.27,-0.08,-0.08,0.02,-0.96,-1.02,0.34,83.15
0.4324127,RightFinger3Tip,0.06,1.26,0.26,-0.07,-0.07,0.03,-0.85,-0.85,0.36,55.89
0.4324127,RightFinger4Metacarpal,0.08,1.27,0.29,-0.10,-0.08,0.04,-1.20,-1.07,0.50,59.29
0.4324127,RightFinger4Proximal,0.07,1.31,0.29,-0.10,-0.08,0.05,-1.21,-1.08,0.69,0.87
0.4324127,RightFinger4Medial,0.03,1.30,0.29,-0.10,-0.09,0.03,-1.19,-1.09,0.42,86.94
0.4324127,RightFinger4Distal,0.04,1.28,0.28,-0.09,-0.08,0.02,-1.05,-1.06,0.33,90.94
0.4324127,RightFinger4Tip,0.06,1.27,0.28,-0.08,-0.07,0.03,-1.00,-0.89,0.44,61.38
0.4324127,RightFinger5Metacarpal,0.08,1.27,0.29,-0.10,-0.09,0.04,-1.25,-1.12,0.49,21.70
0.4324127,RightFinger5Proximal,0.07,1.31,0.30,-0.11,-0.09,0.05,-1.29,-1.17,0.65,9.57
0.4324127,RightFinger5Medial,0.04,1.30,0.30,-0.11,-0.09,0.03,-1.29,-1.17,0.39,78.13
0.4324127,RightFinger5Distal,0.04,1.28,0.30,-0.09,-0.09,0.03,-1.14,-1.13,0.36,95.07
0.4324127,RightFinger5Tip,0.06,1.28,0.30,-0.09,-0.07,0.04,-1.08,-0.95,0.53,64.25
0.4980361,RightFinger1Metacarpal,0.08,1.26,0.26,-0.01,-0.05,0.03,1.09,0.36,-0.10,0.00
0.4980361,RightFinger1Proximal,0.05,1.27,0.25,-0.02,-0.05,0.04,0.96,0.23,0.04,53.94
0.4980361,RightFinger1Distal,0.04,1.29,0.24,-0.03,-0.05,0.06,0.85,0.23,0.51,47.51
0.4980361,RightFinger1Tip,0.03,1.32,0.25,-0.04,-0.06,0.09,0.70,0.13,1.26,7.61
0.4980361,RightFinger2Metacarpal,0.08,1.26,0.27,-0.01,-0.05,0.03,1.14,0.39,-0.11,154.10
0.4980361,RightFinger2Proximal,0.07,1.31,0.25,-0.04,-0.05,0.04,0.70,0.27,-0.21,20.08
0.4980361,RightFinger2Medial,0.03,1.30,0.25,-0.04,-0.03,0.04,0.67,0.63,0.09,85.20
0.4980361,RightFinger2Distal,0.03,1.28,0.25,-0.05,-0.03,0.05,0.27,0.75,0.31,64.89
0.4980361,RightFinger2Tip,0.03,1.26,0.25,-0.08,-0.04,0.05,-0.25,0.49,0.38,43.61
