Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,LeftFinger1Metacarpal,-0.66,1.23,0.01,-33.25,61.33,0.33,-1662.48,3066.34,16.66,0.00
0,LeftFinger1Proximal,-0.69,1.23,0.02,-34.74,61.33,1.19,-1736.77,3066.34,59.55,23.33
0,LeftFinger1Distal,-0.72,1.23,0.02,-36.04,61.33,1.19,-1801.87,3066.34,59.55,30.00
0,LeftFinger1Tip,-0.75,1.23,0.02,-37.52,61.33,1.19,-1876.25,3066.34,59.55,0.00
0,LeftFinger2Metacarpal,-0.67,1.23,0.00,-33.50,61.33,-0.18,-1674.78,3066.34,-8.93,161.23
0,LeftFinger2Proximal,-0.72,1.23,0.00,-35.85,61.33,0.24,-1792.27,3066.34,11.79,21.30
0,LeftFinger2Medial,-0.76,1.23,0.00,-37.83,61.33,0.24,-1891.44,3066.34,11.79,10.00
0,LeftFinger2Distal,-0.78,1.23,0.00,-39.05,61.33,0.24,-1952.45,3066.34,11.79,0.00
0,LeftFinger2Tip,-0.80,1.23,0.00,-40.24,61.33,0.24,-2012.24,3066.34,11.79,0.00
0,LeftFinger3Metacarpal,-0.67,1.23,-0.01,-33.55,61.33,-0.64,-1677.42,3066.34,-31.86,172.57
0,LeftFinger3Proximal,-0.72,1.23,-0.01,-35.87,61.33,-0.64,-1793.63,3066.34,-31.86,11.33
0,LeftFinger3Medial,-0.76,1.23,-0.01,-37.91,61.33,-0.64,-1895.43,3066.34,-31.86,0.00
0,LeftFinger3Distal,-0.79,1.23,-0.01,-39.25,61.33,-0.64,-1962.58,3066.34,-31.86,0.00
0,LeftFinger3Tip,-0.81,1.23,-0.01,-40.55,61.33,-0.64,-2027.52,3066.34,-31.86,0.00
0,LeftFinger4Metacarpal,-0.67,1.23,-0.02,-33.54,61.33,-1.11,-1676.89,3066.34,-55.52,176.14
0,LeftFinger4Proximal,-0.71,1.23,-0.03,-35.73,61.33,-1.50,-1786.49,3066.34,-74.84,2.47
0,LeftFinger4Medial,-0.75,1.23,-0.03,-37.63,61.33,-1.50,-1881.58,3066.34,-74.84,10.00
0,LeftFinger4Distal,-0.78,1.23,-0.03,-38.86,61.33,-1.50,-1942.90,3066.34,-74.84,0.00
0,LeftFinger4Tip,-0.80,1.23,-0.03,-40.05,61.33,-1.50,-2002.61,3066.34,-74.84,0.00
0,LeftFinger5Metacarpal,-0.67,1.23,-0.03,-33.43,61.33,-1.52,-1671.36,3066.34,-75.88,179.82
0,LeftFinger5Proximal,-0.71,1.23,-0.04,-35.39,61.33,-2.23,-1769.41,3066.34,-111.57,11.06
0,LeftFinger5Medial,-0.74,1.23,-0.04,-36.93,61.33,-2.23,-1846.36,3066.34,-111.57,20.00
0,LeftFinger5Distal,-0.76,1.23,-0.04,-37.89,61.33,-2.23,-1894.72,3066.34,-111.57,0.00
0,LeftFinger5Tip,-0.78,1.23,-0.04,-38.88,61.33,-2.23,-1943.99,3066.34,-111.57,0.00
0.02,LeftFinger1Metacarpal,-0.12,0.77,-0.16,27.44,-22.86,-8.45,3034.73,-4209.52,-439.15,0.00
0.02,LeftFinger1Proximal,-0.09,0.76,-0.15,30.38,-23.51,-8.66,3255.90,-4241.67,-492.49,63.25
0.02,LeftFinger1Distal,-0.08,0.73,-0.15,31.83,-24.80,-8.71,3393.18,-4306.33,-495.23,63.37
0.02,LeftFinger1Tip,-0.08,0.71,-0.17,33.34,-26.03,-9.55,3543.38,-4367.92,-536.90,31.99
0.02,LeftFinger2Metacarpal,-0.12,0.76,-0.17,27.67,-23.32,-8.28,3058.17,-4232.13,-405.11,134.41
0.02,LeftFinger2Proximal,-0.12,0.72,-0.14,29.91,-25.18,-7.21,3287.94,-4325.44,-372.38,20.08
0.02,LeftFinger2Medial,-0.09,0.70,-0.13,33.33,-26.50,-6.83,3557.87,-4391.38,-353.42,52.61
0.02,LeftFinger2Distal,-0.07,0.69,-0.14,35.69,-26.68,-7.23,3736.94,-4400.22,-373.17,44.80
0.02,LeftFinger2Tip,-0.05,0.70,-0.15,37.89,-26.28,-7.74,3906.83,-4380.39,-398.66,28.75
0.02,LeftFinger3Metacarpal,-0.12,0.76,-0.18,27.71,-23.57,-8.21,3062.83,-4244.95,-378.43,108.50
0.02,LeftFinger3Proximal,-0.12,0.71,-0.16,29.92,-25.64,-7.14,3289.57,-4348.14,-325.29,11.33
0.02,LeftFinger3Medial,-0.10,0.68,-0.15,33.12,-27.30,-6.98,3551.30,-4431.31,-316.94,42.69
0.02,LeftFinger3Distal,-0.07,0.68,-0.16,35.77,-27.38,-7.25,3751.24,-4435.28,-330.53,53.87
0.02,LeftFinger3Tip,-0.05,0.69,-0.17,38.11,-26.70,-7.63,3933.27,-4401.58,-349.61,35.55
0.02,LeftFinger4Metacarpal,-0.12,0.75,-0.19,27.69,-23.78,-8.16,3061.29,-4255.29,-352.40,101.63
0.02,LeftFinger4Proximal,-0.12,0.71,-0.17,29.88,-25.92,-7.16,3280.48,-4362.28,-283.14,0.87
0.02,LeftFinger4Medial,-0.09,0.68,-0.18,33.03,-27.34,-7.35,3533.05,-4433.40,-292.76,46.28
0.02,LeftFinger4Distal,-0.07,0.68,-0.18,35.48,-27.32,-7.44,3716.86,-4432.24,-297.26,49.64
0.02,LeftFinger4Tip,-0.05,0.69,-0.18,37.66,-26.65,-7.55,3885.49,-4398.85,-302.52,32.98
0.02,LeftFinger5Metacarpal,-0.12,0.75,-0.19,27.57,-23.87,-8.16,3050.07,-4259.68,-332.31,106.02
0.02,LeftFinger5Proximal,-0.11,0.71,-0.19,29.67,-25.94,-7.28,3253.03,-4363.46,-252.49,9.57
0.02,LeftFinger5Medial,-0.09,0.69,-0.20,32.24,-26.94,-7.86,3458.13,-4413.15,-281.25,49.01
0.02,LeftFinger5Distal,-0.07,0.68,-0.20,34.15,-27.11,-7.73,3602.05,-4421.62,-274.85,44.52
0.02,LeftFinger5Tip,-0.06,0.69,-0.20,36.07,-26.85,-7.58,3747.50,-4408.68,-267.22,25.34
0.3533334,LeftFinger1Metacarpal,-0.12,0.77,-0.16,0.00,0.00,0.00,-82.33,68.59,25.34,0.00
0.3533334,LeftFinger1Proximal,-0.09,0.76,-0.15,0.00,0.00,0.00,-91.14,70.52,25.97,63.20
