Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,RightFinger1Metacarpal,0.76,1.40,0.01,37.84,69.80,0.38,1892.17,3489.98,18.96,0.00
0,RightFinger1Proximal,0.79,1.40,0.03,39.53,69.80,1.36,1976.71,3489.98,67.77,23.33
0,RightFinger1Distal,0.82,1.40,0.03,41.02,69.80,1.36,2050.81,3489.98,67.77,30.00
0,RightFinger1Tip,0.85,1.40,0.03,42.71,69.80,1.36,2135.46,3489.98,67.78,0.00
0,RightFinger2Metacarpal,0.76,1.40,0.00,38.12,69.80,-0.20,1906.16,3489.98,-10.16,161.23
0,RightFinger2Proximal,0.82,1.40,0.01,40.80,69.80,0.27,2039.89,3489.98,13.41,21.30
0,RightFinger2Medial,0.86,1.40,0.01,43.06,69.80,0.27,2152.76,3489.98,13.41,10.00
0,RightFinger2Distal,0.89,1.40,0.01,44.44,69.80,0.27,2222.20,3489.98,13.41,0.00
0,RightFinger2Tip,0.92,1.40,0.01,45.80,69.80,0.27,2290.25,3489.98,13.41,0.00
0,RightFinger3Metacarpal,0.76,1.40,-0.01,38.18,69.80,-0.73,1909.17,3489.98,-36.26,172.57
0,RightFinger3Proximal,0.82,1.40,-0.01,40.83,69.80,-0.73,2041.43,3489.98,-36.27,11.33
0,RightFinger3Medial,0.86,1.40,-0.01,43.15,69.80,-0.73,2157.30,3489.98,-36.27,0.03
0,RightFinger3Distal,0.89,1.40,-0.01,44.67,69.80,-0.73,2233.73,3489.98,-36.27,0.02
0,RightFinger3Tip,0.92,1.40,-0.01,46.15,69.80,-0.73,2307.64,3489.98,-36.27,0.00
0,RightFinger4Metacarpal,0.76,1.40,-0.03,38.17,69.80,-1.26,1908.56,3489.98,-63.19,176.14
0,RightFinger4Proximal,0.81,1.40,-0.03,40.67,69.80,-1.70,2033.30,3489.98,-85.19,2.47
0,RightFinger4Medial,0.86,1.40,-0.03,42.83,69.80,-1.70,2141.53,3489.98,-85.19,10.00
0,RightFinger4Distal,0.88,1.40,-0.03,44.23,69.80,-1.70,2211.33,3489.98,-85.19,0.00
0,RightFinger4Tip,0.91,1.40,-0.03,45.59,69.80,-1.70,2279.29,3489.98,-85.19,0.00
0,RightFinger5Metacarpal,0.76,1.40,-0.03,38.05,69.80,-1.73,1902.27,3489.98,-86.37,179.82
0,RightFinger5Proximal,0.81,1.40,-0.05,40.28,69.80,-2.54,2013.87,3489.98,-126.99,11.06
0,RightFinger5Medial,0.84,1.40,-0.05,42.03,69.80,-2.54,2101.44,3489.98,-126.99,20.00
0,RightFinger5Distal,0.86,1.40,-0.05,43.13,69.80,-2.54,2156.49,3489.98,-126.99,0.00
0,RightFinger5Tip,0.89,1.40,-0.05,44.25,69.80,-2.54,2212.56,3489.98,-126.99,0.00
0.02,RightFinger1Metacarpal,0.29,1.51,0.28,-23.40,5.73,13.47,-3062.27,-3203.34,654.56,0.00
0.02,RightFinger1Proximal,0.27,1.53,0.31,-25.82,6.72,14.01,-3267.95,-3153.76,632.66,51.99
0.02,RightFinger1Distal,0.28,1.56,0.32,-27.16,8.11,14.52,-3408.99,-3084.60,658.29,45.08
0.02,RightFinger1Tip,0.28,1.59,0.33,-28.56,9.64,15.17,-3563.42,-3007.94,690.96,5.33
0.02,RightFinger2Metacarpal,0.30,1.51,0.28,-23.08,5.89,14.22,-3059.99,-3195.47,720.97,156.11
0.02,RightFinger2Proximal,0.30,1.57,0.29,-25.98,8.57,14.10,-3339.09,-3061.35,691.51,16.78
0.02,RightFinger2Medial,0.29,1.56,0.33,-28.40,8.07,16.29,-3572.52,-3086.31,801.31,94.92
0.02,RightFinger2Distal,0.29,1.53,0.33,-30.09,6.72,16.33,-3726.58,-3154.05,802.88,75.37
0.02,RightFinger2Tip,0.29,1.51,0.31,-31.52,5.83,15.30,-3866.26,-3198.66,751.62,50.66
0.02,RightFinger3Metacarpal,0.31,1.51,0.28,-22.62,5.85,14.85,-3040.41,-3197.68,778.71,58.42
0.02,RightFinger3Proximal,0.32,1.56,0.29,-24.84,8.41,15.34,-3283.66,-3069.43,803.09,11.33
0.02,RightFinger3Medial,0.31,1.55,0.34,-27.60,7.67,17.49,-3537.32,-3106.27,910.73,99.65
0.02,RightFinger3Distal,0.30,1.52,0.33,-29.47,6.19,17.36,-3707.03,-3180.54,904.36,74.14
0.02,RightFinger3Tip,0.31,1.50,0.31,-30.82,5.28,16.20,-3848.70,-3226.07,846.46,49.80
0.02,RightFinger4Metacarpal,0.32,1.51,0.28,-22.10,5.73,15.49,-3013.40,-3203.54,837.61,59.82
0.02,RightFinger4Proximal,0.34,1.56,0.30,-23.62,7.96,16.63,-3214.06,-3092.01,916.56,3.37
0.02,RightFinger4Medial,0.33,1.54,0.34,-26.42,7.44,18.63,-3462.53,-3117.81,1016.68,93.93
0.02,RightFinger4Distal,0.32,1.52,0.34,-28.31,6.14,18.60,-3626.72,-3183.12,1015.13,72.13
0.02,RightFinger4Tip,0.32,1.50,0.32,-29.81,5.25,17.58,-3769.61,-3227.40,964.06,48.51
0.02,RightFinger5Metacarpal,0.33,1.51,0.29,-21.55,5.52,16.02,-2979.54,-3214.18,887.23,57.57
0.02,RightFinger5Proximal,0.36,1.54,0.30,-22.40,7.25,17.70,-3133.86,-3127.68,1011.81,4.95
0.02,RightFinger5Medial,0.35,1.54,0.34,-24.71,7.05,19.35,-3336.75,-3137.58,1094.28,85.55
0.02,RightFinger5Distal,0.33,1.52,0.34,-26.51,6.22,19.51,-3482.15,-3178.99,1102.59,64.51
0.02,RightFinger5Tip,0.32,1.50,0.33,-28.15,5.45,18.89,-3620.18,-3217.68,1071.33,43.04
0.3533334,RightFinger1Metacarpal,0.29,1.51,0.28,0.00,0.00,0.00,70.19,-17.20,-40.42,0.00
