Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,LeftFinger1Metacarpal,-0.69,1.27,0.01,-34.56,63.75,0.35,-1728.11,3187.38,17.32,0.00
0,LeftFinger1Proximal,-0.72,1.27,0.02,-36.11,63.75,1.24,-1805.32,3187.38,61.90,23.33
0,LeftFinger1Distal,-0.75,1.27,0.02,-37.46,63.75,1.24,-1873.00,3187.38,61.90,30.00
0,LeftFinger1Tip,-0.78,1.27,0.02,-39.01,63.75,1.24,-1950.31,3187.38,61.90,0.00
0,LeftFinger2Metacarpal,-0.70,1.27,0.00,-34.82,63.75,-0.19,-1740.89,3187.38,-9.28,161.23
0,LeftFinger2Proximal,-0.75,1.27,0.00,-37.26,63.75,0.25,-1863.02,3187.38,12.26,21.30
0,LeftFinger2Medial,-0.79,1.27,0.00,-39.32,63.75,0.25,-1966.10,3187.38,12.26,10.00
0,LeftFinger2Distal,-0.81,1.27,0.00,-40.59,63.75,0.25,-2029.52,3187.38,12.26,0.00
0,LeftFinger2Tip,-0.84,1.27,0.00,-41.83,63.75,0.25,-2091.67,3187.38,12.26,0.00
0,LeftFinger3Metacarpal,-0.70,1.27,-0.01,-34.87,63.75,-0.66,-1743.63,3187.38,-33.12,172.57
0,LeftFinger3Proximal,-0.75,1.27,-0.01,-37.29,63.75,-0.66,-1864.43,3187.38,-33.12,11.33
0,LeftFinger3Medial,-0.79,1.27,-0.01,-39.41,63.75,-0.66,-1970.25,3187.38,-33.12,0.00
0,LeftFinger3Distal,-0.82,1.27,-0.01,-40.80,63.75,-0.66,-2040.05,3187.38,-33.12,0.03
0,LeftFinger3Tip,-0.84,1.27,-0.01,-42.15,63.75,-0.66,-2107.56,3187.38,-33.12,0.00
0,LeftFinger4Metacarpal,-0.70,1.27,-0.02,-34.86,63.75,-1.15,-1743.08,3187.38,-57.71,176.14
0,LeftFinger4Proximal,-0.74,1.27,-0.03,-37.14,63.75,-1.56,-1857.01,3187.38,-77.80,2.47
0,LeftFinger4Medial,-0.78,1.27,-0.03,-39.12,63.75,-1.56,-1955.85,3187.38,-77.80,10.00
0,LeftFinger4Distal,-0.81,1.27,-0.03,-40.39,63.75,-1.56,-2019.60,3187.38,-77.80,0.00
0,LeftFinger4Tip,-0.83,1.27,-0.03,-41.63,63.75,-1.56,-2081.66,3187.38,-77.80,0.00
0,LeftFinger5Metacarpal,-0.69,1.27,-0.03,-34.75,63.75,-1.58,-1737.34,3187.38,-78.88,179.82
0,LeftFinger5Proximal,-0.74,1.27,-0.05,-36.79,63.75,-2.32,-1839.26,3187.38,-115.97,11.06
0,LeftFinger5Medial,-0.77,1.27,-0.05,-38.38,63.75,-2.32,-1919.24,3187.38,-115.97,20.00
0,LeftFinger5Distal,-0.79,1.27,-0.05,-39.39,63.75,-2.32,-1969.51,3187.38,-115.97,0.00
0,LeftFinger5Tip,-0.81,1.27,-0.05,-40.41,63.75,-2.32,-2020.72,3187.38,-115.97,0.00
0.02,LeftFinger1Metacarpal,-0.17,0.78,-0.02,26.19,-24.63,-1.41,3037.54,-4418.93,-87.59,0.00
0.02,LeftFinger1Proximal,-0.15,0.77,0.00,28.78,-25.28,-1.01,3244.39,-4451.63,-112.47,64.19
0.02,LeftFinger1Distal,-0.14,0.74,0.01,30.35,-26.62,-0.95,3390.42,-4518.38,-109.30,60.77
0.02,LeftFinger1Tip,-0.13,0.72,-0.01,32.38,-27.94,-1.58,3569.44,-4584.58,-140.92,28.93
0.02,LeftFinger2Metacarpal,-0.16,0.77,-0.03,26.63,-25.09,-1.20,3072.52,-4441.71,-50.62,137.33
0.02,LeftFinger2Proximal,-0.18,0.73,0.00,28.36,-27.07,-0.32,3281.16,-4540.76,-28.12,19.18
0.02,LeftFinger2Medial,-0.15,0.70,0.02,31.59,-28.55,0.53,3545.56,-4614.63,14.02,51.23
0.02,LeftFinger2Distal,-0.13,0.70,0.02,34.02,-28.97,0.82,3730.35,-4635.81,28.70,31.77
0.02,LeftFinger2Tip,-0.11,0.70,0.03,36.48,-28.95,1.03,3915.90,-4635.07,39.23,20.65
0.02,LeftFinger3Metacarpal,-0.16,0.77,-0.03,26.89,-25.34,-1.08,3088.18,-4454.22,-20.72,124.59
0.02,LeftFinger3Proximal,-0.17,0.72,-0.02,28.83,-27.53,-0.18,3305.93,-4563.81,24.14,11.33
0.02,LeftFinger3Medial,-0.15,0.69,-0.01,32.03,-29.27,0.34,3571.90,-4650.88,49.98,42.62
0.02,LeftFinger3Distal,-0.12,0.68,0.00,34.68,-29.71,0.77,3774.02,-4672.99,71.77,37.19
0.02,LeftFinger3Tip,-0.10,0.68,0.01,37.32,-29.56,1.13,3973.65,-4665.44,89.78,25.15
0.02,LeftFinger4Metacarpal,-0.16,0.76,-0.04,27.10,-25.53,-0.98,3098.23,-4464.05,8.87,122.85
0.02,LeftFinger4Proximal,-0.16,0.72,-0.03,29.26,-27.79,-0.06,3319.94,-4576.67,74.78,1.22
0.02,LeftFinger4Medial,-0.13,0.69,-0.03,32.43,-29.35,0.17,3577.12,-4654.79,86.07,40.28
0.02,LeftFinger4Distal,-0.11,0.68,-0.02,34.81,-29.66,0.71,3760.17,-4670.60,113.05,39.75
0.02,LeftFinger4Tip,-0.09,0.69,-0.01,37.15,-29.42,1.23,3939.31,-4658.35,139.05,25.74
0.02,LeftFinger5Metacarpal,-0.15,0.76,-0.05,27.20,-25.61,-0.93,3097.38,-4467.74,32.38,122.50
0.02,LeftFinger5Proximal,-0.15,0.72,-0.05,29.47,-27.76,-0.03,3313.00,-4575.29,114.25,8.04
0.02,LeftFinger5Medial,-0.12,0.70,-0.05,32.38,-28.68,-0.05,3538.37,-4621.32,113.55,48.78
0.02,LeftFinger5Distal,-0.10,0.69,-0.04,34.16,-29.01,0.50,3677.59,-4638.12,140.93,35.25
0.02,LeftFinger5Tip,-0.09,0.69,-0.02,35.99,-29.06,1.13,3820.42,-4640.56,172.29,16.96
0.3533334,LeftFinger1Metacarpal,-0.17,0.78,-0.02,0.00,0.00,0.00,-78.56,73.89,4.21,0.00
0.3533334,LeftFinger1Proximal,-0.15,0.77,0.00,0.00,0.00,0.00,-86.34,75.85,3.03,64.16
0.3533334,LeftFinger1Distal,-0.14,0.74,0.01,0.00,0.00,0.00,-91.04,79.86,2.84,60.78
0.3533334,LeftFinger1Tip,-0.13,0.72,-0.01,0.00,0.00,0.00,-97.15,83.83,4.74,28.95
0.3533334,LeftFinger2Metacarpal,-0.16,0.77,-0.03,0.00,0.00,0.00,-79.90,75.26,3.59,137.31
0.3533334,LeftFinger2Proximal,-0.18,0.73,0.00,0.00,0.00,0.00,-85.09,81.20,0.95,19.18
0.3533334,LeftFinger2Medial,-0.15,0.70,0.01,0.00,0.00,0.00,-94.77,85.63,-1.58,51.24
0.3533334,LeftFinger2Distal,-0.13,0.70,0.02,0.00,0.00,0.00,-102.05,86.90,-2.46,31.72
0.3533334,LeftFinger2Tip,-0.11,0.70,0.02,0.00,0.00,0.00,-109.45,86.86,-3.09,20.62
0.3533334,LeftFinger3Metacarpal,-0.16,0.77,-0.04,0.00,0.00,0.00,-80.67,76.01,3.23,124.64
0.3533334,LeftFinger3Proximal,-0.17,0.72,-0.02,0.00,0.00,0.00,-86.49,82.58,0.54,11.33
0.3533334,LeftFinger3Medial,-0.15,0.69,-0.01,0.00,0.00,0.00,-96.10,87.81,-1.02,42.61
0.3533334,LeftFinger3Distal,-0.12,0.68,0.00,0.00,0.00,0.00,-104.04,89.14,-2.32,37.17
0.3533334,LeftFinger3Tip,-0.10,0.68,0.01,0.00,0.00,0.00,-111.96,88.68,-3.40,25.15
0.3533334,LeftFinger4Metacarpal,-0.16,0.76,-0.04,0.00,0.00,0.00,-81.31,76.60,2.93,122.86
0.3533334,LeftFinger4Proximal,-0.16,0.72,-0.03,0.00,0.00,0.00,-87.77,83.36,0.18,1.22
0.3533334,LeftFinger4Medial,-0.13,0.69,-0.03,0.00,0.00,0.00,-97.27,88.04,-0.50,40.21
0.3533334,LeftFinger4Distal,-0.11,0.68,-0.02,0.00,0.00,0.00,-104.43,88.99,-2.12,39.64
0.3533334,LeftFinger4Tip,-0.09,0.69,-0.01,0.00,0.00,0.00,-111.46,88.26,-3.68,25.71
0.3533334,LeftFinger5Metacarpal,-0.15,0.76,-0.05,0.00,0.00,0.00,-81.60,76.82,2.79,122.61
0.3533334,LeftFinger5Proximal,-0.15,0.72,-0.05,0.00,0.00,0.00,-88.42,83.27,0.10,8.04
0.3533334,LeftFinger5Medial,-0.12,0.70,-0.05,0.00,0.00,0.00,-97.15,86.04,0.14,48.85
0.3533334,LeftFinger5Distal,-0.10,0.69,-0.04,0.00,0.00,0.00,-102.48,87.04,-1.50,35.20
0.3533334,LeftFinger5Tip,-0.09,0.69,-0.02,0.00,0.00,0.00,-107.98,87.19,-3.38,16.94
0.4310448,LeftFinger1Metacarpal,-0.17,0.78,-0.02,0.01,-0.04,-0.04,0.16,-0.46,-0.46,0.00
