Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,RightFinger1Metacarpal,0.72,1.33,0.01,36.09,66.57,0.36,1804.67,3328.60,18.09,0.00
0,RightFinger1Proximal,0.75,1.33,0.03,37.71,66.57,1.29,1885.31,3328.59,64.64,23.33
0,RightFinger1Distal,0.78,1.33,0.03,39.12,66.57,1.29,1955.98,3328.59,64.64,30.00
0,RightFinger1Tip,0.81,1.33,0.03,40.73,66.57,1.29,2036.71,3328.60,64.64,0.00
0,RightFinger2Metacarpal,0.73,1.33,0.00,36.36,66.57,-0.19,1818.02,3328.59,-9.69,161.23
0,RightFinger2Proximal,0.78,1.33,0.01,38.91,66.57,0.26,1945.56,3328.59,12.79,21.30
0,RightFinger2Medial,0.82,1.33,0.01,41.06,66.57,0.26,2053.21,3328.59,12.79,10.00
0,RightFinger2Distal,0.85,1.33,0.01,42.39,66.57,0.26,2119.43,3328.59,12.79,0.00
0,RightFinger2Tip,0.87,1.33,0.01,43.69,66.57,0.26,2184.34,3328.59,12.79,0.00
0,RightFinger3Metacarpal,0.73,1.33,-0.01,36.42,66.57,-0.69,1820.88,3328.59,-34.59,172.57
0,RightFinger3Proximal,0.78,1.33,-0.01,38.94,66.57,-0.69,1947.03,3328.59,-34.59,11.33
0,RightFinger3Medial,0.82,1.33,-0.01,41.15,66.57,-0.69,2057.54,3328.59,-34.59,0.00
0,RightFinger3Distal,0.85,1.33,-0.01,42.61,66.57,-0.69,2130.43,3328.59,-34.59,0.00
0,RightFinger3Tip,0.88,1.33,-0.01,44.02,66.57,-0.69,2200.93,3328.59,-34.59,0.00
0,RightFinger4Metacarpal,0.73,1.33,-0.02,36.41,66.57,-1.21,1820.31,3328.59,-60.27,176.14
0,RightFinger4Proximal,0.78,1.33,-0.03,38.79,66.57,-1.62,1939.28,3328.59,-81.25,2.47
0,RightFinger4Medial,0.82,1.33,-0.03,40.85,66.57,-1.62,2042.50,3328.59,-81.25,10.00
0,RightFinger4Distal,0.84,1.33,-0.03,42.18,66.57,-1.63,2109.07,3328.59,-81.25,0.00
0,RightFinger4Tip,0.87,1.33,-0.03,43.48,66.57,-1.63,2173.89,3328.59,-81.25,0.02
