Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,RightFinger1Metacarpal,0.70,1.30,0.01,35.22,64.96,0.35,1760.92,3247.90,17.65,0.00
0,RightFinger1Proximal,0.74,1.30,0.03,36.79,64.96,1.26,1839.60,3247.90,63.07,23.33
0,RightFinger1Distal,0.76,1.30,0.03,38.17,64.96,1.26,1908.56,3247.90,63.07,30.00
0,RightFinger1Tip,0.79,1.30,0.03,39.75,64.96,1.26,1987.34,3247.90,63.07,0.00
0,RightFinger2Metacarpal,0.71,1.30,0.00,35.48,64.96,-0.19,1773.94,3247.90,-9.46,161.23
0,RightFinger2Proximal,0.76,1.30,0.00,37.97,64.96,0.25,1898.39,3247.90,12.48,21.30
0,RightFinger2Medial,0.80,1.30,0.00,40.07,64.96,0.25,2003.43,3247.90,12.48,10.00
0,RightFinger2Distal,0.83,1.30,0.00,41.36,64.96,0.25,2068.05,3247.90,12.48,0.00
0,RightFinger2Tip,0.85,1.30,0.00,42.63,64.96,0.25,2131.39,3247.90,12.48,0.00
0,RightFinger3Metacarpal,0.71,1.30,-0.01,35.53,64.96,-0.67,1776.74,3247.90,-33.75,172.57
0,RightFinger3Proximal,0.76,1.30,-0.01,38.00,64.96,-0.67,1899.83,3247.90,-33.75,11.33
0,RightFinger3Medial,0.80,1.30,-0.01,40.15,64.96,-0.68,2007.66,3247.90,-33.75,0.00
0,RightFinger3Distal,0.83,1.30,-0.01,41.58,64.96,-0.68,2078.79,3247.90,-33.75,0.00
0,RightFinger3Tip,0.86,1.30,-0.01,42.95,64.96,-0.68,2147.58,3247.90,-33.75,0.00
0,RightFinger4Metacarpal,0.71,1.30,-0.02,35.52,64.96,-1.18,1776.18,3247.90,-58.81,176.14
0,RightFinger4Proximal,0.76,1.30,-0.03,37.85,64.96,-1.59,1892.27,3247.90,-79.28,2.47
0,RightFinger4Medial,0.80,1.30,-0.03,39.86,64.96,-1.59,1992.99,3247.90,-79.28,10.00
0,RightFinger4Distal,0.82,1.30,-0.03,41.16,64.96,-1.59,2057.94,3247.90,-79.28,0.00
0,RightFinger4Tip,0.85,1.30,-0.03,42.42,64.96,-1.59,2121.19,3247.90,-79.28,0.00
