Timestamp,Joint,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,JointAngle
0,RightFinger1Metacarpal,0.76,1.40,0.01,37.84,69.80,0.38,1892.17,3489.98,18.96,0.00
0,RightFinger1Proximal,0.79,1.40,0.03,39.53,69.80,1.36,1976.71,3489.98,67.77,23.33
0,RightFinger1Distal,0.82,1.40,0.03,41.02,69.80,1.36,2050.81,3489.98,67.77,30.00
0,RightFinger1Tip,0.85,1.40,0.03,42.71,69.80,1.36,2135.46,3489.98,67.78,0.00
0,RightFinger2Metacarpal,0.76,1.40,0.00,38.12,69.80,-0.20,1906.16,3489.98,-10.16,161.23
0,RightFinger2Proximal,0.82,1.40,0.01,40.80,69.80,0.27,2039.89,3489.98,13.41,21.30
0,RightFinger2Medial,0.86,1.40,0.01,43.06,69.80,0.27,2152.76,3489.98,13.41,10.00
0,RightFinger2Distal,0.89,1.40,0.01,44.44,69.80,0.27,2222.20,3489.98,13.41,0.00
0,RightFinger2Tip,0.92,1.40,0.01,45.80,69.80,0.27,2290.25,3489.98,13.41,0.00
0,RightFinger3Metacarpal,0.76,1.40,-0.01,38.18,69.80,-0.73,1909.17,3489.98,-36.26,172.57
0,RightFinger3Proximal,0.82,1.40,-0.01,40.83,69.80,-0.73,2041.43,3489.98,-36.27,11.33
0,RightFinger3Medial,0.86,1.40,-0.01,43.15,69.80,-0.73,2157.30,3489.98,-36.27,0.03
0,RightFinger3Distal,0.89,1.40,-0.01,44.67,69.80,-0.73,2233.73,3489.98,-36.27,0.02
0,RightFinger3Tip,0.92,1.40,-0.01,46.15,69.80,-0.73,2307.64,3489.98,-36.27,0.00
0,RightFinger4Metacarpal,0.76,1.40,-0.03,38.17,69.80,-1.26,1908.56,3489.98,-63.19,176.14
0,RightFinger4Proximal,0.81,1.40,-0.03,40.67,69.80,-1.70,2033.30,3489.98,-85.19,2.47
0,RightFinger4Medial,0.86,1.40,-0.03,42.83,69.80,-1.70,2141.53,3489.98,-85.19,10.00
0,RightFinger4Distal,0.88,1.40,-0.03,44.23,69.80,-1.70,2211.33,3489.98,-85.19,0.00
0,RightFinger4Tip,0.91,1.40,-0.03,45.59,69.80,-1.70,2279.29,3489.98,-85.19,0.00
0,RightFinger5Metacarpal,0.76,1.40,-0.03,38.05,69.80,-1.73,1902.27,3489.98,-86.37,179.82
0,RightFinger5Proximal,0.81,1.40,-0.05,40.28,69.80,-2.54,2013.87,3489.98,-126.99,11.06
0,RightFinger5Medial,0.84,1.40,-0.05,42.03,69.80,-2.54,2101.44,3489.98,-126.99,20.00
0,RightFinger5Distal,0.86,1.40,-0.05,43.13,69.80,-2.54,2156.49,3489.98,-126.99,0.00
0,RightFinger5Tip,0.89,1.40,-0.05,44.25,69.80,-2.54,2212.56,3489.98,-126.99,0.00
0.02,RightFinger1Metacarpal,0.22,1.55,0.17,-26.63,7.53,8.05,-3223.71,-3113.58,383.55,0.00
0.02,RightFinger1Proximal,0.21,1.57,0.14,-29.08,8.81,5.81,-3430.71,-3049.47,222.82,51.28
0.02,RightFinger1Distal,0.21,1.60,0.14,-30.76,10.25,5.53,-3588.65,-2977.40,208.61,35.53
0.02,RightFinger1Tip,0.20,1.63,0.13,-32.75,11.90,5.27,-3773.16,-2895.16,195.54,3.50
0.02,RightFinger2Metacarpal,0.22,1.55,0.18,-27.26,7.79,9.11,-3269.11,-3100.37,465.61,160.27
0.02,RightFinger2Proximal,0.23,1.60,0.17,-29.46,10.44,8.23,-3513.08,-2968.23,397.85,16.78
0.02,RightFinger2Medial,0.19,1.61,0.15,-33.68,10.48,7.11,-3836.87,-2966.08,341.99,93.25
0.02,RightFinger2Distal,0.18,1.58,0.14,-35.34,9.15,6.81,-3989.14,-3032.59,327.21,75.24
0.02,RightFinger2Tip,0.20,1.56,0.15,-36.01,8.03,7.17,-4090.83,-3088.46,345.25,50.78
0.02,RightFinger3Metacarpal,0.21,1.55,0.19,-27.64,7.84,10.05,-3290.93,-3098.06,538.67,59.35
0.02,RightFinger3Proximal,0.21,1.61,0.19,-30.22,10.48,10.18,-3552.68,-2965.98,545.17,11.33
0.02,RightFinger3Medial,0.17,1.60,0.16,-34.45,10.23,8.88,-3879.72,-2978.58,480.47,98.82
0.02,RightFinger3Distal,0.17,1.57,0.16,-35.98,8.72,8.63,-4032.90,-3053.94,467.74,78.25
0.02,RightFinger3Tip,0.19,1.55,0.17,-36.61,7.70,9.28,-4138.37,-3104.93,500.45,52.84
0.02,RightFinger4Metacarpal,0.20,1.55,0.19,-27.95,7.81,11.01,-3306.10,-3099.37,613.87,52.35
0.02,RightFinger4Proximal,0.20,1.60,0.21,-30.88,10.25,12.00,-3577.55,-2977.64,685.12,3.38
0.02,RightFinger4Medial,0.16,1.60,0.18,-34.64,9.98,10.56,-3873.61,-2991.20,613.07,97.83
0.02,RightFinger4Distal,0.17,1.57,0.17,-35.95,8.62,10.24,-4008.98,-3059.06,597.31,76.85
0.02,RightFinger4Tip,0.18,1.55,0.18,-36.45,7.69,10.74,-4101.93,-3105.57,622.01,51.56
0.02,RightFinger5Metacarpal,0.20,1.55,0.20,-28.11,7.67,11.84,-3307.75,-3106.26,678.30,47.47
0.02,RightFinger5Proximal,0.18,1.59,0.22,-31.22,9.71,13.50,-3574.78,-3004.33,801.88,4.95
0.02,RightFinger5Medial,0.16,1.59,0.19,-34.14,9.49,12.21,-3808.37,-3015.28,737.58,97.05
0.02,RightFinger5Distal,0.16,1.57,0.18,-35.11,8.54,11.68,-3911.93,-3063.08,711.08,67.49
0.02,RightFinger5Tip,0.18,1.55,0.18,-35.50,7.69,11.75,-3987.58,-3105.53,714.31,45.02
0.3533334,RightFinger1Metacarpal,0.23,1.55,0.17,0.01,0.01,-0.01,79.91,-22.57,-24.17,0.00
